,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
712,CHEMBL3663739,15.0,nM,CCc1[nH]cc2c1NC1=C(C(=O)CNC1)C2c1cccc(Sc2nc3ccccc3[nH]2)c1,7.823908740944319,441.16233135600004,5,4,4.588400000000003,True
713,CHEMBL2207506,15.0,nM,Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(-c5cncn5C)nc34)CC2)no1,7.823908740944319,456.1021693920001,8,1,2.7395200000000006,True
715,CHEMBL3393486,15.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(C(=O)CN)C1)[C@H]2c1ccc(Sc2nc3c(F)cccc3[nH]2)o1.Cl,7.823908740944319,586.120144768,9,4,3.554300000000002,True
716,CHEMBL5200042,15.0,nM,CCOP(=O)(OCC)C(Nc1ccc(C)c(Nc2nccc(-c3cccnc3)n2)c1)c1ccn[nH]1,7.823908740944319,493.1991243860001,9,3,5.690520000000006,True
717,CHEMBL3675438,15.0,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc3c(c2)OCO3)c1,7.823908740944319,455.159354152,7,3,3.8828000000000022,True
719,CHEMBL1098060,16.0,nM,Cn1nc(C(=O)O)c2c1-c1nc(Nc3ccccc3)ncc1CC2,7.795880017344075,321.12257472000005,6,2,2.4175000000000004,True
720,CHEMBL1082507,16.0,nM,CN(C)Cc1ccc(-c2nc3c(N4CCN(CC(=O)Nc5nccs5)CC4)c(Br)cnc3[nH]2)cc1,7.795880017344075,554.121190584,8,2,3.6662000000000017,True
721,CHEMBL3237165,16.0,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3cccc([N+](=O)[O-])c3)n2)n[nH]1,7.795880017344075,409.19747097600003,9,3,2.6553199999999997,True
722,CHEMBL2012414,16.0,nM,COC[C@H]1CCCN1C(=O)c1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cn1C,7.795880017344075,435.2382731680001,8,1,3.1304000000000016,True
723,CHEMBL3928949,16.0,nM,CC1(C)CN(c2ccc(-c3oc(-c4ccc(C(F)(F)F)c5[nH]ccc45)nc3C(N)=O)cc2)CCN1,7.795880017344075,483.18820966800007,5,3,4.795800000000003,True
724,CHEMBL3950648,16.0,nM,Cc1ccc2c(c1)C(=O)N(C)c1cnc(Nc3ccc(S(N)(=O)=O)cc3)nc1N2C,7.795880017344075,424.1317595,7,2,2.53392,True
725,CHEMBL1801115,17.0,nM,Cc1cc(Nc2nc(C3CC3)cn3c(-c4cn[nH]c4)cnc23)sn1,7.769551078621726,337.11096448,7,2,3.50532,True
726,CHEMBL1079538,17.0,nM,FC(F)(F)c1cnc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,7.769551078621726,455.1139991720001,7,3,5.379600000000002,True
727,CHEMBL1651482,17.0,nM,Cc1cc(Nc2nn(Cc3cccnc3)c(=O)c3ccccc23)n[nH]1,7.769551078621726,332.13855913200007,6,2,2.6149199999999997,True
728,CHEMBL2012407,17.0,nM,Cn1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cc1C(=O)N1CCCC1,7.769551078621726,391.21205842,7,1,3.115400000000002,True
729,CHEMBL2012402,17.0,nM,Cn1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cc1C(N)=O,7.769551078621726,337.165108228,7,2,1.9782999999999997,True
730,CHEMBL1090568,17.0,nM,Cc1cc2[nH]nc(/C=C/c3ccccc3)c2cc1NC(=O)Cc1cccs1,7.769551078621726,373.124883228,3,2,5.284420000000003,True
731,CHEMBL1083774,17.0,nM,COc1ccc(-c2nc3c(N4CCN(Cc5cc(C)on5)CC4)c(Br)cnc3[nH]2)cc1,7.769551078621726,482.10658607600004,7,1,4.0146200000000025,True
732,CHEMBL3393497,17.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cccc(Oc2nc3ccccc3[nH]2)c1,7.769551078621726,468.17975524800005,6,3,5.424500000000004,True
734,CHEMBL1825096,17.0,nM,CS(=O)(=O)Nc1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cn1,7.769551078621726,401.16339397600007,8,2,3.231700000000002,True
735,CHEMBL4174228,17.0,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(F)c(F)c3)n2)n[nH]1,7.769551078621726,400.19354914400003,7,3,3.0253200000000007,True
736,CHEMBL204318,17.0,nM,CCCCC(=O)Nc1ncc(Nc2ncnc3cc(OCCCN4CCOCC4)c(OC)cc23)cn1,7.769551078621726,495.259402536,10,2,3.4018000000000024,True
737,CHEMBL3680471,17.0,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cc[n+]([O-])cc2)c1,7.769551078621726,428.1596885,6,3,2.7875000000000005,True
738,CHEMBL2170417,17.3,nM,Oc1cc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)ccc1-c1nnn[nH]1,7.761953896871205,398.0806629040001,8,4,3.6420000000000003,True
739,CHEMBL1258793,18.0,nM,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4cc(C(=O)N[C@H](CN5CCOCC5)c5ccccc5)sc34)cc2)CC1,7.744727494896693,573.25220898,8,3,3.4318000000000026,True
741,CHEMBL3393462,18.0,nM,O=C1CCCC2=C1C(c1ccc(Sc3nc4ccccc4[nH]3)o1)c1cn[nH]c1N2,7.744727494896693,403.11029578400013,6,3,4.594700000000003,True
743,CHEMBL216053,18.0,nM,COc1cc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2cc1OCCCN(CCO)CC(C)C,7.744727494896693,583.2718590400001,9,4,4.283700000000003,True
744,CHEMBL3586473,18.0,nM,COc1cccc(F)c1C1=NCc2cnc(Nc3ccc(C(=O)O)cc3)nc2-c2ccc(Cl)cc21,7.744727494896693,488.10514633599996,6,2,5.737500000000003,True
745,CHEMBL492410,18.0,nM,O=C(Nc1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1)c1ccccc1,7.744727494896693,415.144453036,6,4,5.060800000000002,True
746,CHEMBL1258913,18.0,nM,O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,7.744727494896693,544.225659884,7,3,4.280200000000003,True
747,CHEMBL4474459,18.0,nM,NS(=O)(=O)c1ccc(Nc2ncn(C(=O)c3c(F)cccc3F)n2)cc1,7.744727494896693,379.05506665200005,7,2,1.6358000000000004,True
748,CHEMBL2170421,18.3,nM,O=C(O)c1cccc(Nc2nccc(Nc3ccccc3C(=O)O)n2)c1,7.73754891026957,350.10150492799994,6,4,3.3602000000000007,True
749,CHEMBL2170441,18.7,nM,O=C(O)c1cccc(Nc2nccc(Nc3ccccc3Cl)n2)c1,7.7281583934635005,340.072703336,5,3,4.315400000000001,True
750,CHEMBL4799738,18.98,nM,Cn1cc(-c2ccc3c(Nc4cccc(NC(=O)Nc5cccc(F)c5)c4)ncnc3c2)cn1,7.721703791908726,453.1713364800001,6,3,5.557000000000003,True
751,CHEMBL3680393,19.0,nM,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)C1=CCCC(NC(=O)c2ccccc2F)=C1,7.721246399047171,488.233602388,6,3,3.634100000000002,True
752,CHEMBL465793,19.0,nM,CNc1nccc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4[nH]3)c3ccccc23)n1,7.721246399047171,459.18075829200006,7,3,6.145700000000004,True
753,CHEMBL3717203,19.0,nM,CC(C)(Nc1ccc(Cl)c(C(=O)O)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1,7.721246399047171,497.05362268000005,6,4,5.372200000000002,True
754,CHEMBL489913,19.0,nM,O=C(Nc1cccc(O)c1)c1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1,7.721246399047171,431.139367656,7,5,4.766400000000002,True
755,CHEMBL1091643,19.0,nM,Cc1cc2[nH]nc(/C=C/c3ccccc3)c2cc1NC(=O)Cc1ccccc1,7.721246399047171,367.168462292,2,2,5.222920000000004,True
756,CHEMBL3685215,19.0,nM,Cc1cc(C(F)(F)F)nn1CC(=O)Nc1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,7.721246399047171,483.16305754000007,7,3,3.5032200000000007,True
757,CHEMBL3685216,19.0,nM,COc1ccc(C(=O)Nc2ccc3c(c2)CN(c2ncnc4c(C(N)=O)cccc24)CC3)cc1,7.721246399047171,453.180089596,6,2,3.5523000000000016,True
758,CHEMBL3675430,19.0,nM,CCN(CC)C1CCN(c2cc(C(=O)Nc3cccc(C(CN(C)C)Nc4ncnc5c(C(N)=O)cccc45)c3)ccn2)C1,7.721246399047171,595.338321552,9,3,4.0113,True
759,CHEMBL2012404,19.0,nM,CN(C)C(=O)[C@@H]1CCCN1C(=O)c1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cn1C,7.721246399047171,462.2491722000001,8,1,2.5721999999999996,True
760,CHEMBL490711,19.0,nM,O=C(Nc1ccccc1)c1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1,7.721246399047171,415.144453036,6,4,5.060800000000003,True
761,CHEMBL3932362,19.36,nM,CC1(C)CN(c2ccc(-c3oc(-c4ccc(F)c5[nH]ccc45)nc3C(N)=O)cc2)CCN1,7.713094647027625,433.191403228,5,3,3.916100000000002,True
762,CHEMBL4554938,19.4,nM,CN1C(=O)c2sccc2N(C)c2nc(Nc3ccc(S(N)(=O)=O)cc3)ncc21,7.712198270069773,416.07253037199996,8,2,2.287,True
763,CHEMBL2170420,19.9,nM,Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1Cl,7.701146923590294,314.073452284,4,2,4.756300000000002,True
764,CHEMBL1825093,20.0,nM,CS(=O)(=O)N(CCN)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cc1,7.698970004336019,443.21034416800006,8,2,3.1899000000000015,True
765,CHEMBL2029906,20.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(CO)n(C5CCCC5)c4n3)cn2C)CC1,7.698970004336019,437.2539232320001,8,2,2.508400000000001,True
766,CHEMBL4175679,20.0,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc4c(c3)OCO4)n2)n[nH]1,7.698970004336019,408.202222008,9,3,2.4758199999999997,True
768,CHEMBL522476,20.0,nM,COc1ccccc1Nc1nc(Nc2ccc(O)cc2)ncc1F,7.698970004336019,326.11790394,6,3,3.817100000000001,True
769,CHEMBL3685217,20.0,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4n[nH]c5ccc(Cl)cc45)c3)ncnc12,7.698970004336019,471.12105049600007,6,4,4.122800000000002,True
770,CHEMBL3393485,20.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(C(=O)CN)C1)[C@H]2c1ccc(Sc2nc3ccccc3[nH]2)o1.Cl,7.698970004336019,568.1295665800001,9,4,3.415200000000002,True
771,CHEMBL491739,20.0,nM,Cc1ccccc1NC(=O)c1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1,7.698970004336019,429.1601031,6,4,5.369220000000004,True
772,CHEMBL1079713,20.0,nM,Clc1cnc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,7.698970004336019,421.08764219200003,7,3,5.0142000000000015,True
773,CHEMBL1085387,20.0,nM,Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5ccc(OCCO)cc5)nc34)CC2)no1,7.698970004336019,468.16766634,8,2,3.268020000000001,True
774,CHEMBL3680451,20.0,nM,CNCCOc1cccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,7.698970004336019,470.206638692,7,4,3.191300000000001,True
776,CHEMBL3685283,20.0,nM,C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(N)c1,7.698970004336019,307.14331016400007,5,3,2.484,True
777,CHEMBL4522901,20.1,nM,Cc1cc(Nc2nc(Nc3ccc(C(=O)NC4CC(C)(C)N([O])C(C)(C)C4)cc3)ncc2F)no1,7.696803942579511,482.23159100800007,8,3,4.496220000000004,True
778,CHEMBL3923418,20.53,nM,COc1ccc(-c2nc(C(N)=O)c(-c3ccc(N4CCNC(C)(C)C4)cc3)o2)c2cc[nH]c12,7.687611050629409,445.211389724,6,3,3.7856000000000023,True
779,CHEMBL3393488,21.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CNC1)C2c1ccc(Sc2nc3c(F)cccc3[nH]2)o1,7.67778070526608,493.12200334000005,8,4,3.934800000000002,True
780,CHEMBL2012398,21.0,nM,Cn1cc(Nc2ncc3cnn([C@H]4CC[C@H]5CCC[C@H]54)c3n2)cc1C(N)=O,7.67778070526608,365.196408356,7,2,2.7584999999999997,True
781,CHEMBL2022120,21.0,nM,Cc1cn2c(-c3cnn(CC(=O)NCc4ccccc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,7.67778070526608,555.2528776760001,10,2,4.649620000000004,True
782,CHEMBL4277642,21.0,nM,CCCNS(=O)(=O)Nc1cc(C(C)C)c2sc(NC(=O)NC)c(C(N)=O)c2c1,7.67778070526608,427.13479628000005,5,5,2.5312,True
783,CHEMBL1215071,21.0,nM,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(=O)O)C(=O)CCC3)C(=O)N2,7.67778070526608,457.130756456,5,3,2.2939000000000003,True
784,CHEMBL2170415,21.2,nM,NS(=O)(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)cc1,7.673664139071248,393.046251556,6,3,3.4037000000000006,True
785,CHEMBL2170411,21.4,nM,Fc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1Nc1ccccc1Cl,7.669586226650809,399.12621612800007,6,2,4.592900000000004,True
787,CHEMBL4785479,21.94,nM,CCC(=O)Nc1nc2ccc(-c3ccc4ncn(CCN5CCOCC5)c(=O)c4c3)cc2[nH]1,7.658763376761308,446.20663869199996,7,2,2.6205,True
789,CHEMBL472193,22.0,nM,O=C(Nc1cccc(C(F)(F)F)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,7.657577319177793,464.07008576000015,7,3,5.465200000000001,True
790,CHEMBL3663740,22.0,nM,CC1(C)CC(=O)C2=C(C1)Nc1n[nH]cc1C2c1cccc(Oc2nc3ccccc3[nH]2)c1,7.657577319177793,425.18517497600004,5,3,5.278900000000004,True
791,CHEMBL3237181,22.0,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(C(=O)OC(C)C)cc3)n2)n[nH]1,7.657577319177793,450.2491722,9,3,3.3123200000000015,True
792,CHEMBL1801131,22.0,nM,CCSc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C)ns2)n1,7.657577319177793,357.08303548000004,8,2,3.7399200000000015,True
793,CHEMBL2207504,22.0,nM,Cc1nn(C)cc1-c1nc2c(N3CCN(Cc4cncnc4)CC3)c(Cl)cnc2[nH]1,7.657577319177793,423.16866938400005,8,1,2.4324200000000005,True
795,CHEMBL3393487,22.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CNC1)C2c1ccc(Sc2nc3cccc(Cl)c3[nH]2)o1,7.657577319177793,509.09245280000005,8,4,4.449100000000002,True
796,CHEMBL3680412,22.0,nM,CN(C)Cc1cccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,7.657577319177793,454.21172407200004,6,3,3.654700000000002,True
797,CHEMBL1090912,22.0,nM,O=C(Cc1ccccc1)Nc1ccc2[nH]nc(/C=C/c3ccccc3)c2c1,7.657577319177793,353.152812228,2,2,4.914500000000003,True
798,CHEMBL2023297,22.0,nM,Cc1cn2c(-c3cnn(CC(=O)NCc4cc(F)cc(F)c4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,7.657577319177793,577.2183839880001,10,2,4.681820000000004,True
800,CHEMBL3237184,22.0,nM,COc1cccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)c1,7.657577319177793,394.22295745200006,8,3,2.755720000000001,True
801,CHEMBL388978,22.0,nM,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,7.657577319177793,466.200490692,6,2,4.354000000000003,True
802,CHEMBL3905686,22.0,nM,CC(=O)N1CCC2(CCC(Nc3nc(Nc4cnn(C)c4)ncc3Cl)CC2)CC1,7.657577319177793,417.204386196,7,2,3.590300000000002,True
804,CHEMBL3663735,23.0,nM,O=C1CCCC2=C1C(c1cccc(Oc3nc4ccccc4[nH]3)c1)c1c[nH]nc1N2,7.638272163982407,397.15387484800016,5,3,4.642800000000003,True
805,CHEMBL5080510,23.0,nM,COc1cc2ncnc(NCCc3ccc(NC(=O)Nc4ccccc4)cc3)c2cc1OC,7.638272163982407,443.19573966,6,3,4.945600000000003,True
806,CHEMBL1651470,23.0,nM,Cc1ccc(-n2nc(Nc3cc(C)[nH]n3)c3ccccc3c2=O)cc1,7.638272163982407,331.14331016399996,5,2,3.469240000000002,True
808,CHEMBL3990456,23.0,nM,Cn1cc(-c2[nH]c3cc(NC(=O)[C@H](N)C4CCCCC4)cc4c3c2C=NNC4=O)cn1,7.638272163982407,419.2069730400001,6,4,2.4917999999999996,True
809,CHEMBL512184,23.0,nM,O=C(Nc1cccc(F)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,7.638272163982407,414.07327932000004,7,3,4.5855000000000015,True
810,CHEMBL4163531,23.0,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(F)cc3)n2)n[nH]1,7.638272163982407,382.20297095600006,7,3,2.8862200000000007,True
811,CHEMBL491956,23.0,nM,N#Cc1cnc(Nc2ccc(O)cc2)nc1Nc1ccc(O)cc1,7.638272163982407,319.106924656,7,4,3.2466800000000005,True
812,CHEMBL3909068,23.0,nM,C=CC(=O)N1CCN(S(=O)(=O)c2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)CC1,7.638272163982407,547.2001734080001,8,1,2.9054200000000012,True
813,CHEMBL2170412,23.2,nM,Fc1cnc(Nc2ccc(CN3CCOCC3)cc2)nc1Nc1ccccc1Cl,7.634512015109101,413.14186619200007,6,2,4.588500000000003,True
814,CHEMBL1651471,24.0,nM,Cc1cccc(-n2nc(Nc3cc(C)[nH]n3)c3ccccc3c2=O)c1,7.619788758288394,331.14331016399996,5,2,3.469240000000001,True
816,CHEMBL427787,24.0,nM,C[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,7.619788758288394,458.24302420000004,5,2,3.059700000000001,True
818,CHEMBL3896597,24.0,nM,CCc1ccc(/N=C2\SC(Cc3ccnc(Nc4ccc(C(=O)O)cn4)c3)C(=O)N2C)cc1,7.619788758288394,461.152160596,7,2,4.2848000000000015,True
820,CHEMBL4284087,24.0,nM,CCS(=O)(=O)Nc1cc(C(C)C)c2sc(NC(=O)NC)c(C(N)=O)c2c1,7.619788758288394,398.108247184,5,4,2.6365,True
821,CHEMBL5075431,24.1,nM,CCN1CCN(c2cc(Nc3cc(C)[nH]n3)nc(N[C@H]3CCN(C(=O)c4cccc(Cl)c4F)C3)n2)CC1,7.617982957425132,527.232412512,8,3,3.5127200000000025,True
822,CHEMBL516231,25.0,nM,Cc1cc(Nc2nn(Cc3cc(F)ccc3F)c(=O)c3ccccc23)n[nH]1,7.602059991327962,367.12446654000007,5,2,3.498120000000001,True
823,CHEMBL3685218,25.0,nM,CC(N)c1cccc(NC(=O)c2ccoc2CN2CCOCC2)c1,7.602059991327962,329.173941596,5,2,2.383800000000001,True
824,CHEMBL522791,25.0,nM,O=C(Nc1ccc(F)cc1)c1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1,7.602059991327962,433.13503122400004,6,4,5.199900000000003,True
825,CHEMBL2012397,25.0,nM,Cn1cc(Nc2ncc3cnn(C4C5CC6CC(C5)CC4C6)c3n2)cc1C(N)=O,7.602059991327962,391.21205842,7,2,3.0045,True
826,CHEMBL4292474,25.0,nM,COc1cccc2c(Nc3cc(C)[nH]n3)nc(-c3ccccc3)nc12,7.602059991327962,331.14331016400007,5,2,4.080520000000002,True
827,CHEMBL3593296,25.0,nM,Cc1cc(NC(=O)Nc2ccc(-c3cnc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)s3)cc2)no1,7.602059991327962,548.184188996,9,3,4.713820000000004,True
828,CHEMBL3699142,25.0,nM,CCNC(=O)C#Cc1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN(C)C)cc1)c1ccccc1,7.602059991327962,464.221226136,4,3,4.168300000000004,True
829,CHEMBL3903187,25.0,nM,CCc1ccc(/N=C2\S/C(=C\c3ccnc(Nc4ccc(-c5nnn[nH]5)cc4)c3)C(=O)N2C)cc1,7.602059991327962,482.1637283240001,8,2,4.801500000000003,True
830,CHEMBL1258680,25.0,nM,O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCOCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,7.602059991327962,560.220574504,8,3,3.516600000000003,True
831,CHEMBL4870615,25.0,nM,CCc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)nc3cccc(F)c23)n[nH]1,7.602059991327962,395.1670000480001,6,3,4.505200000000002,True
832,CHEMBL1830670,25.0,nM,COc1ccc(-c2cc3ncc(S(=O)(=O)c4ccccc4)c(-c4ccccc4)n3n2)cc1,7.602059991327962,441.11471246800005,6,0,4.9047000000000045,True
833,CHEMBL4168905,25.0,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3cccc(F)c3)n2)n[nH]1,7.602059991327962,382.20297095600006,7,3,2.8862200000000007,True
834,CHEMBL3237174,25.0,nM,COC(=O)c1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCOCC3)n2)cc1,7.602059991327962,409.18623759600007,9,3,2.61852,True
835,CHEMBL3393482,25.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3c(O)cccc3[nH]2)o1,7.602059991327962,490.13109080400005,8,4,5.082000000000004,True
836,CHEMBL5091638,25.7,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(N[C@H]3CCN(C(=O)c4cccc(Cl)c4F)C3)n2)n[nH]1,7.590066876668706,513.216762448,8,3,3.1226200000000013,True
837,CHEMBL2203775,26.0,nM,Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5cccc(N6CCN(C)CC6)c5)nc34)CC2)no1,7.585026652029182,506.2309352920001,8,1,3.6487200000000026,True
838,CHEMBL522214,26.0,nM,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CCOCC1,7.585026652029182,425.21753772400007,6,4,2.085699999999999,True
839,CHEMBL3986609,26.0,nM,O=C(O)/C=C\C(=O)Nc1cccc(-c2n[nH]c3ccc(NS(=O)(=O)c4ccccc4)cc23)c1,7.585026652029182,462.09979067599994,5,4,3.610000000000001,True
842,CHEMBL3809489,26.0,nM,Nc1nc(Nc2ccc3c(c2)CC[C@@H](N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2,7.585026652029182,506.2906430880001,8,2,4.882000000000005,True
843,CHEMBL5089615,26.9,nM,CCOc1cc2ncnc(NCCc3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c2cc1F,7.570247719997592,479.15243087600004,5,3,6.119600000000004,True
844,CHEMBL1258346,27.0,nM,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4cc(C(=O)N[C@H](CN5CCCC5)c5ccccc5)sc34)cc2)CC1,7.568636235841012,557.25729436,7,3,4.195400000000003,True
846,CHEMBL2207505,27.0,nM,Cc1nn(C)cc1-c1nc2c(N3CCN(Cc4cnccn4)CC3)c(Cl)cnc2[nH]1,7.568636235841012,423.16866938400005,8,1,2.4324199999999996,True
847,CHEMBL2170409,27.0,nM,Clc1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,7.568636235841012,381.13563794,6,2,4.453800000000002,True
848,CHEMBL3685219,27.0,nM,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cc(CN5CCOCC5)cc34)c2)cc1,7.568636235841012,526.23285344,8,3,3.433900000000002,True
849,CHEMBL363160,27.0,nM,CCc1cccc(CC)c1NC(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1,7.568636235841012,501.28522336000003,5,3,4.086300000000003,True
850,CHEMBL1801112,27.0,nM,Cc1cc(Nc2nc(C(F)(F)F)cn3c(-c4cn[nH]c4)cnc23)sn1,7.568636235841012,365.0670489800001,7,2,3.646720000000001,True
851,CHEMBL3087784,27.0,nM,Cc1nn(C)cc1-c1nc2c(Oc3ccc(C(=O)Nc4ccccc4)cc3)c(Cl)cnc2[nH]1,7.568636235841012,458.12580152800007,6,2,5.364820000000003,True
853,CHEMBL2380828,27.0,nM,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1ccc(C(F)(F)F)cc1,7.568636235841012,474.130360444,4,3,6.091000000000003,True
854,CHEMBL3675502,27.0,nM,COc1ccc(COc2cc(C(N)=O)c3ncnc(NC(CN(C)C)c4cccc(F)c4)c3c2)cc1,7.568636235841012,489.21761797600004,7,2,4.170200000000003,True
855,CHEMBL4794556,27.12,nM,CCC(=O)Nc1nc2ccc(-c3ccc4ncn(CCc5c[nH]c6ccccc56)c(=O)c4c3)cc2[nH]1,7.566710314804974,476.19607400800004,5,3,5.012300000000002,True
856,CHEMBL1078060,28.0,nM,Clc1ccc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,7.552841968657781,420.0923932240001,6,3,5.619200000000002,True
857,CHEMBL2170430,28.0,nM,O=C(O)c1ccc(Nc2nccc(Nc3ccccc3OC(F)(F)F)n2)cc1,7.552841968657781,390.09397493600005,6,3,4.560600000000001,True
858,CHEMBL359482,28.0,nM,Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1,7.552841968657781,301.1327454800001,4,2,4.071920000000001,True
859,CHEMBL2029903,28.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(C(N)=O)n(C5CCCC5)c4n3)cn2C)CC1,7.552841968657781,450.24917220000003,8,2,2.1149999999999993,True
860,CHEMBL522598,28.0,nM,O=C(Nc1ccccc1O)c1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1,7.552841968657781,431.139367656,7,5,4.766400000000002,True
861,CHEMBL458023,28.0,nM,CNc1nccc(-c2cccnc2Oc2c(C)cc(Nc3nc4ccccc4[nH]3)c3ccccc23)n1,7.552841968657781,473.1964083560001,7,3,6.454120000000005,True
862,CHEMBL3958960,28.0,nM,O=C(O)c1ccc(Nc2nccc(Nc3ccc(F)cc3OC(F)(F)F)n2)cc1,7.552841968657781,408.08455312399997,6,3,4.699700000000001,True
863,CHEMBL1078906,28.0,nM,c1ccc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,7.552841968657781,386.131365576,6,3,4.965800000000003,True
864,CHEMBL2170591,28.1,nM,CN(C)CCNC(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,7.55129368009492,410.16218703600003,6,3,3.9086000000000016,True
