,molecule_chembl_id,IC50,units,smiles,pIC50
1154,CHEMBL2392102,71.9,nM,CSc1nc(Cl)cc(Nc2c[nH]nc2-c2nc3cc(CN4CCOCC4)ccc3[nH]2)n1,7.1432711096171175
1155,CHEMBL5177053,72.0,nM,CC(C)n1cc(Nc2ncc3ccc(=O)n(C(C)C)c3n2)cn1,7.142667503568731
1156,CHEMBL3663734,72.0,nM,CCc1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cccc(Sc2nc3ccccc3[nH]2)c1,7.142667503568731
1157,CHEMBL4293828,72.0,nM,Cc1cc(Nc2nc(-c3ccccc3)nc3cc(F)ccc23)n[nH]1,7.142667503568731
1158,CHEMBL469206,72.0,nM,Cc1[nH]nc2c1CCCc1c-2[nH]c2cc3c(cc12)C(C)(C)C(=O)N3,7.142667503568731
1159,CHEMBL3237179,72.0,nM,COC(=O)c1ccc(Nc2nc(NCCN3CCOCC3)cc(Nc3cc(C)[nH]n3)n2)cc1,7.142667503568731
1160,CHEMBL3675513,73.0,nM,CN(C)CC(Nc1ncnc2c(C(N)=O)cc(OC3CCC3)cc12)c1cccc(F)c1,7.136677139879544
1161,CHEMBL2386796,73.0,nM,Cc1cc(-c2cc(NC(=O)c3ccc(CN4CCN(C)CC4)cc3)[nH]n2)ccc1NC(=O)Nc1cc(C(C)(C)C)on1,7.136677139879544
1162,CHEMBL3975342,74.0,nM,O=C(O)CCC(=O)Nc1cccc(-c2n[nH]c3ccc(NS(=O)(=O)c4ccccc4)cc23)c1,7.130768280269024
1163,CHEMBL3957869,74.3,nM,CCc1ccc(-c2nc(C(N)=O)c(-c3ccc(N4CCNC(C)(C)C4)cc3)o2)c2cc[nH]c12,7.129011186239425
1164,CHEMBL4871944,75.0,nM,CCc1cc(Nc2nc(N[C@@H](C)c3ccc(C)cc3)nc3cccc(F)c23)n[nH]1,7.1249387366083
1165,CHEMBL491306,75.0,nM,Cc1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1,7.1249387366083
1166,CHEMBL1086557,75.0,nM,CN(C)c1ccc(-c2nc3c(N4CCN(CC(=O)Nc5cccc(Cl)c5)CC4)c(Cl)cnc3[nH]2)cc1,7.1249387366083
1167,CHEMBL4286642,75.0,nM,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccccc1C,7.1249387366083
1168,CHEMBL3393471,75.0,nM,O=C1CCCC2=C1C(c1ccc(Sc3nc4ccccc4[nH]3)o1)c1c[nH]c(C(=O)O)c1N2,7.1249387366083
1169,CHEMBL3717935,76.0,nM,CC(C)(Nc1ccc(Cl)c(C(=O)NCC(=O)O)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1,7.119186407719209
1170,CHEMBL4280932,77.6,nM,Cc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(N4CCCCC4)ncc32)cc1,7.110138278741812
1171,CHEMBL2392113,77.9,nM,CCN(CC)Cc1ccc2[nH]c(-c3n[nH]cc3Nc3cc(Cl)nc(S(C)(=O)=O)n3)nc2c1,7.108462542327436
1172,CHEMBL523490,78.0,nM,COc1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1,7.107905397309519
1173,CHEMBL3343310,78.0,nM,O=C(NCc1ccccc1)Nc1ccc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)cc1,7.107905397309519
1174,CHEMBL490712,78.0,nM,COc1ccccc1NC(=O)c1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1,7.107905397309519
1175,CHEMBL3675328,78.0,nM,COCCCOc1cc(C(N)=O)c2ncnc(NCc3ccc(C(F)(F)F)cc3)c2c1,7.107905397309519
1176,CHEMBL1083490,79.0,nM,CC(c1ccccc1)N1CCN(c2c(Cl)cnc3[nH]c(-c4ccc(N(C)C)cc4)nc23)CC1,7.102372908709558
1177,CHEMBL494685,79.0,nM,O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\OCCN1CCCC1,7.102372908709558
1178,CHEMBL1091231,79.0,nM,Cc1cc2[nH]nc(/C=C/c3cccc(CN4CCN(C)CC4)c3)c2cc1NC(=O)Cc1cccs1,7.102372908709558
1179,CHEMBL244839,79.4,nM,O=C(O)c1ccccc1Nc1ccnc(Nc2ccccc2)n1,7.100179497572904
1180,CHEMBL4875743,80.0,nM,CCc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc3cccc(F)c23)n[nH]1,7.096910013008056
1181,CHEMBL491758,80.0,nM,Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1,7.096910013008056
1182,CHEMBL4284263,80.0,nM,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)c3cc(C)cs3)cc2c1C(N)=O,7.096910013008056
1183,CHEMBL4786783,80.0,nM,C#Cc1nc(Nc2cccc(CC(N)=O)c2)nc2[nH]cnc12,7.096910013008056
1184,CHEMBL2398644,80.0,nM,CN(C)CCOc1cccc(-c2cc3c(NCCc4ccc(NC(=O)Nc5ccccc5)cc4)ncnc3o2)c1,7.096910013008056
1185,CHEMBL2012405,80.0,nM,CNC[C@@H]1CCCN1C(=O)c1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cn1C,7.096910013008056
1186,CHEMBL608533,80.0,nM,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,7.096910013008056
1187,CHEMBL1801110,81.0,nM,O=S(=O)(c1ccc(Nc2nccn3c(-c4cn[nH]c4)cnc23)cc1)N1CCOCC1,7.0915149811213505
1188,CHEMBL1651452,81.0,nM,COc1ccc(-c2nc3c(N4CCN(Cc5coc(C(C)C)n5)CC4)c(Br)cnc3[nH]2)cc1,7.0915149811213505
1189,CHEMBL1084887,81.0,nM,CC(C)c1nc(CN2CCN(c3c(Br)cnc4[nH]c(-c5ccc(CN6CCOCC6)cc5)nc34)CC2)co1,7.0915149811213505
1190,CHEMBL1082830,81.0,nM,O=C(CN1CCN(c2c(Br)cnc3[nH]c(-c4ccccc4)nc23)CC1)Nc1nccs1,7.0915149811213505
1191,CHEMBL595143,82.0,nM,COc1cc2c(Oc3ccc(-c4nc5ccccc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,7.086186147616283
1192,CHEMBL1801132,82.0,nM,Cc1cc(Nc2nc(SCCN(C)C)cn3c(-c4cn[nH]c4)cnc23)sn1,7.086186147616283
1193,CHEMBL3706681,82.0,nM,CC1CCCCN1CCCOc1ccc2c(Nc3ccc(NC(=O)NC4CCCCC4)cc3)ncnc2c1,7.086186147616283
1194,CHEMBL1801114,83.0,nM,Cc1cc(Nc2nc(CCN)cn3c(-c4cn[nH]c4)cnc23)sn1,7.080921907623926
1195,CHEMBL1257995,83.0,nM,C[C@H](NC(=O)c1cc2[nH]nc(NC(=O)c3ccc(N4CCOCC4)cc3)c2s1)c1ccccc1,7.080921907623926
1196,CHEMBL3939365,83.0,nM,COC(=O)CCC(=O)Nc1cccc(-c2n[nH]c3ccc(NS(=O)(=O)c4ccccc4)cc23)c1,7.080921907623926
1197,CHEMBL4159739,83.2,nM,Cc1ccccc1NC(=O)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1,7.0798766737092755
1198,CHEMBL1215218,84.0,nM,CCOC(=O)CCc1c(/C=C2\C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2,7.075720713938118
1199,CHEMBL204217,85.0,nM,CCc1ccc(C(=O)Nc2ncc(Nc3ncnc4cc(OCCCN5CCOCC5)c(OC)cc34)cn2)cc1,7.070581074285707
1200,CHEMBL1801134,85.0,nM,Cc1cc(Nc2nc(Sc3ccc(F)cc3)cn3c(-c4cn[nH]c4)cnc23)sn1,7.070581074285707
1201,CHEMBL402969,85.0,nM,O=C(O)COc1ccc(Nc2ncc([N+](=O)[O-])c(Nc3ccccc3)n2)cc1,7.070581074285707
1202,CHEMBL593909,85.0,nM,COc1cc2c(Nc3ccc(-c4nc5ccc(Cl)cc5s4)cc3F)ncnc2cc1OCCCN1CCN(C)CC1,7.070581074285707
1203,CHEMBL1086581,85.0,nM,CC(c1ccncc1)N1CCN(c2c(Br)cnc3[nH]c(-c4ccc(N(C)C)cc4)nc23)CC1,7.070581074285707
1204,CHEMBL3953964,85.0,nM,CC#CC(=O)Nc1cccc(-c2n[nH]c3ccc(NS(=O)(=O)c4ccccc4)cc23)c1,7.070581074285707
1205,CHEMBL2392109,86.1,nM,CCN(CC)Cc1ccc2[nH]c(-c3n[nH]cc3Nc3cc(Cl)nc(SC)n3)nc2c1,7.064996848546345
1206,CHEMBL2203771,87.0,nM,Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5ccc(N6CCN(C)CC6)cc5F)nc34)CC2)no1,7.060480747381382
1207,CHEMBL214849,87.0,nM,CCCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,7.060480747381382
1208,CHEMBL2012399,87.0,nM,Cn1cc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cc1C(N)=O,7.060480747381382
1209,CHEMBL3670506,88.0,nM,NC(=O)c1cc(OCCCN2CCOCC2)cc2c(NCc3ccc(C(F)(F)F)cc3)ncnc12,7.055517327849831
1210,CHEMBL2063465,88.0,nM,Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4ccc(F)cc4)cc3)c12,7.055517327849831
1211,CHEMBL3716175,88.0,nM,CC(C)(Nc1ccc(Cl)c(C(=O)NCCCC(=O)O)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1,7.055517327849831
1212,CHEMBL2380848,88.0,nM,O=C(Nc1ncc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cn1)c1ccccc1,7.055517327849831
1213,CHEMBL3954570,88.4,nM,Cc1cc(C)c2[nH]ccc2c1-c1nc(C(N)=O)c(-c2ccc(N3CCNC(C)(C)C3)cc2)o1,7.053547734986926
1214,CHEMBL181549,90.0,nM,CC1=C(Br)C(=O)c2ccccc2C1=O,7.045757490560675
1215,CHEMBL274056,90.0,nM,O=C1C=CC(=O)c2c(O)ccc(O)c21,7.045757490560675
1216,CHEMBL443338,90.0,nM,O=C1NCc2cccc(-c3cc4cc(O)ccc4[nH]3)c21,7.045757490560675
1217,CHEMBL4647086,90.0,nM,Cc1noc(C)c1-c1cnc(N)c(Oc2ccc(C(=O)Nc3cccc(Cl)c3)cc2)n1,7.045757490560675
1218,CHEMBL2032274,90.0,nM,Nc1ncc(-c2cnn(C3CCNCC3)c2)cc1-c1nc2ccc(O)cc2o1.O=C(O)C(F)(F)F,7.045757490560675
1219,CHEMBL4171792,90.2,nM,O=C(Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1)Nc1cccc(CN2CCCCC2)c1,7.044793462458058
1220,CHEMBL1090237,91.0,nM,O=C(Cc1cccs1)Nc1cc2c(/C=C/c3ccccc3)n[nH]c2cc1N1CCCC1,7.040958607678906
1221,CHEMBL606466,91.0,nM,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)ncnc2cc1OCCCN1CCN(C)CC1,7.040958607678906
1222,CHEMBL2392105,91.1,nM,Cc1ccc2[nH]c(-c3n[nH]cc3Nc3cc(Cl)nc(C)n3)nc2c1,7.040481623027002
1223,CHEMBL3675343,92.0,nM,NC(=O)c1cccc2c(NCc3ccc(F)cc3)ncnc12,7.036212172654444
1224,CHEMBL1094401,92.0,nM,NC(=O)c1n[nH]c2c1CCc1cnc(Nc3ccccc3)nc1-2,7.036212172654444
1225,CHEMBL452355,93.0,nM,Cc1cc(Nc2nn(-c3ccc(Cl)cc3)c(=O)c3ccccc23)n[nH]1,7.031517051446065
1226,CHEMBL1651480,93.0,nM,CC(=O)Nc1ccc(Cn2nc(Nc3cc(C)[nH]n3)c3ccccc3c2=O)cc1,7.031517051446065
1227,CHEMBL2207502,93.0,nM,Cc1nn(C)cc1-c1nc2c(N3CCN(Cc4ncn(C)n4)CC3)c(Cl)cnc2[nH]1,7.031517051446065
1228,CHEMBL4291146,93.0,nM,COc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(SC)ncc32)cc1,7.031517051446065
1229,CHEMBL461139,93.0,nM,O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)cc4)c3)cc12,7.031517051446065
1230,CHEMBL4280119,94.0,nM,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccccc1Cl,7.026872146400302
1231,CHEMBL3675405,94.0,nM,CNCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(Cl)c1,7.026872146400302
1232,CHEMBL456689,94.0,nM,COc1cc2[nH]c3ncnc(N4CCN(C(=S)Nc5ccc(S(=O)(=O)Nc6ncccn6)cc5)CC4)c3c2cc1OC,7.026872146400302
1233,CHEMBL1099350,94.0,nM,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN5CCOCC5)c4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,7.026872146400302
1234,CHEMBL4164598,94.0,nM,COc1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)c(OC)c1OC,7.026872146400302
1235,CHEMBL3718596,94.0,nM,CC(=O)Nc1cc(NC(C(=O)Nc2nc3ccc4[nH]ncc4c3s2)c2ccccc2)ccc1Cl,7.026872146400302
1236,CHEMBL1825102,95.0,nM,CS(=O)(=O)N(Cc1ccncc1)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cn1,7.022276394711152
1237,CHEMBL3593285,95.0,nM,CCN1CCN(c2cc(Nc3ncc(-c4ccc(NC(=O)Nc5ccc(Cl)cc5)cc4)s3)nc(C)n2)CC1,7.022276394711152
1238,CHEMBL4286456,95.0,nM,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)c3cccc(C)c3)cc2c1C(N)=O,7.022276394711152
1239,CHEMBL3085798,95.0,nM,Cc1cc(NC(=O)c2ccc(Oc3c(Cl)cnc4[nH]c(-c5cn(C)nc5C)nc34)cc2)on1,7.022276394711152
1240,CHEMBL505037,96.0,nM,O=C(Nc1ccc(Cl)c(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,7.017728766960431
1241,CHEMBL5070593,96.38,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(CC(=O)Nc4cccc(F)c4)cc3)n2)[nH]n1,7.016013078034811
1242,CHEMBL3237171,97.0,nM,COC(=O)c1ccc(CNc2nc(Nc3cc(C)[nH]n3)cc(N3CCOCC3)n2)cc1,7.013228265733755
1243,CHEMBL3675471,98.0,nM,CCOc1cc(C(N)=O)c2ncnc(NC(CN(C)C)c3cccc(F)c3)c2c1,7.008773924307505
1244,CHEMBL2386807,98.0,nM,Cc1nc(Nc2cc(-c3ccc(CNC(=O)Nc4cc(C)on4)cc3)n[nH]2)cc(N2CCN(CCO)CC2)n1,7.008773924307505
1245,CHEMBL4162635,98.3,nM,CN(C)Cc1ccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)cc1,7.007446482167865
1246,CHEMBL2398641,99.0,nM,CCN(CCO)CCOc1ccc(-c2cc3c(NCCc4ccc(NC(=O)Nc5ccccc5)cc4)ncnc3o2)cc1,7.00436480540245
1247,CHEMBL3675407,100.0,nM,CNC[C@@H](Nc1ncnc2c(C(N)=O)cc(OC)cc12)c1cccc(F)c1,7.0
1248,CHEMBL191402,100.0,nM,CCc1cccc(CC)c1NC(=O)N1Cc2[nH]nc(NC(=O)c3ccc(C(C)(C)C)cc3)c2C1,7.0
1249,CHEMBL3393461,100.0,nM,O=C1CNCC2=C1C(c1ccc(Sc3nc4ccccc4[nH]3)o1)c1c[nH]nc1N2,7.0
1250,CHEMBL505637,100.0,nM,O=C(NCCc1ccc(O)c(Br)c1)/C(Cc1cc(Br)c(O)c(-c2cc(C/C(=N/O)C(=O)NCCc3ccc(O)c(Br)c3)cc(Br)c2O)c1)=N\O,7.0
1251,CHEMBL1651485,100.0,nM,COc1cccc(C(=O)Cn2nc(Nc3cc(C)[nH]n3)c3ccccc3c2=O)c1,7.0
1252,CHEMBL449663,100.0,nM,O=C1NCc2cccc(-c3cc4cc(OCCCO)ccc4[nH]3)c21,7.0
1253,CHEMBL2022375,100.0,nM,Cc1cn2c(-c3cnn(CC(=O)Nc4nccs4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,7.0
1254,CHEMBL482621,100.0,nM,O=C1NCc2cccc(-c3cc4ccccc4[nH]3)c21,7.0
1255,CHEMBL3675356,100.0,nM,Cc1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,7.0
1256,CHEMBL2012413,100.0,nM,Cn1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cc1C(=O)N1CCC[C@@H]1CO,7.0
1257,CHEMBL1830668,101.0,nM,Cc1cc2ncc(S(=O)(=O)c3ccccc3)c(-c3ccccc3)n2n1,6.995678626217357
1258,CHEMBL3237182,101.0,nM,CNC(=O)c1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,6.995678626217357
1259,CHEMBL4290758,101.6,nM,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1cccc(Cl)c1,6.993106292052099
1260,CHEMBL2022712,102.0,nM,Cc1cn2c(-c3cnn(CC(=O)Nc4cccc(F)n4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,6.991399828238082
1261,CHEMBL3663738,102.0,nM,CCc1[nH]cc2c1NC1=C(C(=O)CC(C)(C)C1)C2c1cccc(Sc2nc3ccccc3[nH]2)c1,6.991399828238082
1262,CHEMBL4289062,103.0,nM,Cc1cc(Nc2nc(C(C)C)nc3ccccc23)n[nH]1,6.987162775294828
1263,CHEMBL3706680,103.0,nM,O=C(Nc1ccc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)cc1)NC1CCCCC1,6.987162775294828
1264,CHEMBL1830680,104.0,nM,O=S(=O)(c1ccccc1)c1cnc2ncnn2c1-c1ccccc1,6.982966660701219
1265,CHEMBL1801133,105.0,nM,Cc1cc(Nc2nc(SC(C)(C)C)cn3c(-c4cn[nH]c4)cnc23)sn1,6.978810700930062
1266,CHEMBL1258460,105.0,nM,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4cc(C(=O)Nc5ccccc5)sc34)cc2)CC1,6.978810700930062
1267,CHEMBL383448,106.0,nM,COc1cccc(NC(=O)Cc2cnc(Nc3ncnc4cc(OCCCN5CCC[C@H]5CO)c(OC)cc34)s2)c1,6.97469413473523
1268,CHEMBL3716523,106.0,nM,CC(C)(Nc1ccc(Cl)c(C(=O)NCCC(=O)O)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1,6.97469413473523
1269,CHEMBL2398660,107.0,nM,O=C(Nc1ccccc1)Nc1ccc(CCNc2ncnc3oc(-c4ccc(OCCN5CCCC5)cc4)cc23)cc1,6.97061622231479
1270,CHEMBL3715109,107.0,nM,CCOC(=O)c1cc(NC(C)(C)C(=O)Nc2nc3ccc4[nH]ncc4c3s2)ccc1Cl,6.97061622231479
1271,CHEMBL5076428,107.8,nM,CCOc1cc2c(NCCc3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)ncnc2cc1F,6.9673812391492795
1272,CHEMBL2436978,108.0,nM,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,6.96657624451305
1273,CHEMBL5185225,108.0,nM,COc1c(Nc2cc(C)[nH]n2)nc(Sc2ccc(S(=O)(=O)Cc3cccc([N+](=O)[O-])c3F)cc2F)nc1N1CCOCC1,6.96657624451305
1274,CHEMBL4289433,108.2,nM,Cc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(N4CCN(C)CC4)ncc32)cc1,6.9657727392294495
1275,CHEMBL3663736,109.0,nM,O=C1CNCC2=C1C(c1cccc(Oc3nc4ccccc4[nH]3)c1)c1c[nH]nc1N2,6.962573502059376
1276,CHEMBL1651483,109.0,nM,Cc1cc(Nc2nn(Cc3ccc([N+](=O)[O-])cc3)c(=O)c3ccccc23)n[nH]1,6.962573502059376
1277,CHEMBL3942643,110.0,nM,CCC(=O)N1CCN(S(=O)(=O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)c2)CC1,6.958607314841775
1278,CHEMBL1825100,110.0,nM,CS(=O)(=O)N(CCO)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cn1,6.958607314841775
1279,CHEMBL3675389,110.0,nM,NC(=O)c1cc(NC(=O)c2ccc(S(=O)(=O)F)cc2)cc2c(NCc3ccc(Cl)c(C(F)(F)F)c3)ncnc12,6.958607314841775
1280,CHEMBL188343,110.0,nM,c1nc2c(NC3CCCCC3)nc(Nc3ccc(N4CCOCC4)cc3)nc2[nH]1,6.958607314841775
1281,CHEMBL202721,110.0,nM,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,6.958607314841775
1282,CHEMBL3675434,110.0,nM,COc1cc(C(N)=O)c2ncnc(N[C@H](CN(C)C)c3cccc(F)c3)c2c1,6.958607314841775
1283,CHEMBL3675478,110.0,nM,NCC[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1ccccc1,6.958607314841775
1284,CHEMBL3685232,110.0,nM,COc1ccc(C(=O)NCc2cccc(Nc3ncnc4c(C(N)=O)cc(O)cc34)c2)cc1,6.958607314841775
1285,CHEMBL499229,110.0,nM,c1ccc2c3c([nH]c2c1)-c1n[nH]c(C2CC2)c1CC3,6.958607314841775
1286,CHEMBL593292,110.0,nM,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3)c2cc1OCCCN1CCN(C)CC1,6.958607314841775
1287,CHEMBL201263,111.0,nM,COc1cc2c(Nc3ncc(CNC(=O)c4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,6.954677021213342
1288,CHEMBL3237190,112.0,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(N4CCOCC4)cc3)n2)n[nH]1,6.950781977329818
1289,CHEMBL255735,112.0,nM,O=C(O)/C=C\c1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,6.950781977329818
1290,CHEMBL3718849,113.0,nM,CCC(=O)Nc1cc(NC(C)(C)C(=O)Nc2nc3ccc4[nH]ncc4c3s2)ccc1Cl,6.94692155651658
1291,CHEMBL3237175,113.0,nM,COC(=O)c1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3C[C@@H](C)O[C@@H](C)C3)n2)cc1,6.94692155651658
1292,CHEMBL1099346,113.0,nM,CCn1cc(-c2ccnc3[nH]c(-c4cc(CN(C)C)ccc4C)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,6.94692155651658
1293,CHEMBL3706683,115.0,nM,O=C(Nc1ccc(Nc2ncnc3cc(OCCCN4CCCC4)ccc23)cc1)NC1CCCCC1,6.939302159646388
1294,CHEMBL3717261,115.0,nM,O=C(Nc1nc2ccc3[nH]ncc3c2s1)C(Nc1cccc(O)c1)c1ccccc1,6.939302159646388
1295,CHEMBL1083771,115.0,nM,CN(C)c1ccc(-c2nc3c(N4CCN(CC(=O)Nc5ccccc5)CC4)c(Cl)cnc3[nH]2)cc1,6.939302159646388
1296,CHEMBL1651490,115.0,nM,Cc1cc(Nc2nn(CC(C)C)c(=O)c3ccccc23)n[nH]1,6.939302159646388
1297,CHEMBL505896,116.0,nM,COc1cc2c(Oc3ccc(-c4cnc(Cc5ccccc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,6.935542010773082
1298,CHEMBL1099106,116.0,nM,CC(=O)c1ccc(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)cc1,6.935542010773082
1299,CHEMBL1215282,117.0,nM,CNC(=O)CCc1c(/C=C2\C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2,6.931814138253838
1300,CHEMBL3716783,118.0,nM,CC(C)(Nc1cccc(C(=O)NCCC(N)=O)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1,6.928117992693874
1301,CHEMBL3087774,118.0,nM,CC(=O)NCc1cccc(-c2c(-c3cnn(C)c3)[nH]c3ncc(Cl)cc23)c1,6.928117992693874
1302,CHEMBL1086556,118.0,nM,CN(C)c1ccc(-c2nc3c(N4CCN(CC(=O)Nc5cccnc5)CC4)c(Br)cnc3[nH]2)cc1,6.928117992693874
1303,CHEMBL4225880,118.0,nM,Cn1cc(-c2nn(Cc3ccc(C(=O)NC4CCCCC4)cc3)c(=O)c3ccccc23)cn1,6.928117992693874
1304,CHEMBL3237189,118.0,nM,CC(=O)Nc1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,6.928117992693874
1305,CHEMBL5092990,118.0,nM,Cc1c(Br)cc(C(=O)N[C@@H](C(=O)Nc2ccc3c(c2)/C(=C/c2cnc[nH]2)C(=O)N3)c2ccccc2)c(=O)n1Cc1ccc(F)c(F)c1,6.928117992693874
1306,CHEMBL2207512,118.0,nM,Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5ccn(C)n5)nc34)CC2)no1,6.928117992693874
1307,CHEMBL302449,118.2,nM,Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O,6.927382523454764
1308,CHEMBL2409775,120.0,nM,Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)nn4c3)c2)n(C)n1,6.920818753952375
1309,CHEMBL5182750,120.0,nM,O=C1c2ccccc2C(=O)c2c(O)c(CCl)cc(O)c21,6.920818753952375
1310,CHEMBL1830671,120.0,nM,O=S(=O)(c1ccccc1)c1cnc2cc(-c3ccc(Cl)cc3)nn2c1-c1ccccc1,6.920818753952375
1311,CHEMBL2386788,120.0,nM,Cc1cc(NC(=O)Nc2ccc(-c3cc(NC(=O)c4ccc(N5CCN(C)CC5)cc4)[nH]n3)cc2)no1,6.920818753952375
1312,CHEMBL3685317,120.0,nM,CC(C)n1cc(-c2cc(C(N)=O)c3ncnc(N[C@H]4CCCNC4)c3c2)cn1,6.920818753952375
1313,CHEMBL246165,120.0,nM,FC(F)(F)c1c[nH]c(-c2n[nH]cc2/C=C/c2cccnc2)n1,6.920818753952375
1314,CHEMBL2386806,120.0,nM,Cc1nc(Nc2cc(-c3ccc(CNC(=O)Nc4cc(C(C)(C)C)on4)cc3)n[nH]2)cc(N2CCN(C)CC2)n1,6.920818753952375
1315,CHEMBL1651487,120.0,nM,Cc1cc(Nc2nn(Cc3csc(C)n3)c(=O)c3ccccc23)n[nH]1,6.920818753952375
1316,CHEMBL593860,120.0,nM,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)ncnc2cc1OCCCN1CCN(C)CC1,6.920818753952375
1317,CHEMBL2022373,122.0,nM,Cc1cn2c(-c3cnn(CC(=O)Nc4cccc(F)c4F)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,6.913640169325252
1318,CHEMBL3706684,123.0,nM,CCN(CC)CCCOc1ccc2c(Nc3ccc(NC(=O)NC4CCCCC4)cc3)ncnc2c1,6.910094888560602
