,Nome,SMILES,SMILES_Canonic
132,1044148-14-2,c1c(OC)c(OC)cc(c1)C[C@H]1C(=O)OC[C@@H]1Cc1ccc2c(c1)OCO2,COc1ccc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc3c(c2)OCO3)cc1OC
133,1046466-83-4,OC(=O)c1cc(c(c(c1)C[C@H](C(=C)C)O)OC)CC=C(C)C,C=C(C)[C@H](O)Cc1cc(C(=O)O)cc(CC=C(C)C)c1OC
134,104668-88-4,Oc1c2c(OC=C(C2=O)c2ccc(c(c2)OC)O)cc(c1)OC,COc1cc(O)c2c(=O)c(-c3ccc(O)c(OC)c3)coc2c1
135,104683-55-8,Oc1cc(C2=C(O[C@@H]3O[C@@H](C)[C@H]([C@@H]([C@H]3O[C@H]3OC[C@H]([C@@H]([C@H]3O)O)O)O)O)C(=O)c3c(O2)cc(O)cc3O)ccc1O,C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O[C@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
136,10473-14-0,O[C@@H](C)C(=C)C,C=C(C)[C@H](C)O
137,104736-05-2,O[C@]1(C)[C@H]2OC(=O)[C@H](C)[C@@H](c3ncccc3C(=O)OC[C@]3(O[C@]41[C@]([C@H]([C@@H]2OC(=O)C)OC(=O)c1ccccc1)(COC(=O)C)[C@@H](OC(=O)C)[C@@H]([C@@H]3[C@H]4OC(=O)C)OC(=O)C)C)C,CC(=O)OC[C@]12[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]3[C@@H](OC(C)=O)[C@]14O[C@]3(C)COC(=O)c1cccnc1[C@@H](C)[C@@H](C)C(=O)O[C@@H]([C@@H](OC(C)=O)[C@@H]2OC(=O)c1ccccc1)[C@@]4(C)O
138,10476-41-2,c1[nH]c(cc1)c1[nH]c(c(c1)OC)C=O,COc1cc(-c2ccc[nH]2)[nH]c1C=O
139,10476-53-6,Oc1ccc(c2c1cccc2)OC[C@@H](CNC(C)C)O,CC(C)NC[C@@H](O)COc1ccc(O)c2ccccc12
140,10486-19-8,C(=O)CCCCCCCCCCCC,CCCCCCCCCCCCC=O
141,104987-36-2,Oc1cc2C(=O)O[C@H](C=O)[C@@H](OC(=O)c3cc(O)c(c(c3)O)O)[C@@H]3OC(=O)c4cc(O)c(c(c4-c4c(C(=O)OC[C@@H]3O)cc(c(c4O)O)Oc3c(C(=O)O[C@@H]([C@H]([C@H]4OC(=O)c5cc(Oc2c(c1O)O)c(O)c(c5-c1c(C(=O)OC[C@H]4O)cc(c(c1O)O)O)O)OC(=O)c1cc(O)c(c(c1)O)O)C=O)cc(c(c3O)O)O)O)O,O=C[C@H]1OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C@@H]([C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](C=O)OC(=O)c2cc(O)c(O)c(O)c2Oc2cc4c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)OC[C@@H](O)[C@H](OC4=O)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)[C@@H](O)COC3=O
142,105-30-6,OC[C@@H](CCC)C,CCC[C@@H](C)CO
143,105-37-3,O=C(CC)OCC,CCOC(=O)CC
144,105-53-3,CCOC(=O)CC(=O)OCC,CCOC(=O)CC(=O)OCC
145,105-54-4,O=C(CCC)OCC,CCCC(=O)OCC
146,105-60-2,O=C1NCCCCC1,O=C1CCCCCN1
147,105-68-0,O=C(CC)OCCC(C)C,CCC(=O)OCCC(C)C
148,105-85-1,C(=O)OCC[C@@H](CCC=C(C)C)C,CC(C)=CCC[C@@H](C)CCOC=O
149,105-86-2,C(=O)OC/C=C(/CCC=C(C)C)\C,CC(C)=CCC/C(C)=C/COC=O
150,105-90-8,C(=C(\CCC=C(C)C)/C)/COC(=O)CC,CCC(=O)OC/C=C(\C)CCC=C(C)C
151,105-91-9,C(=C(\CCC=C(C)C)/C)\COC(=O)CC,CCC(=O)OC/C=C(/C)CCC=C(C)C
152,105418-67-5,c1c(OC)cc2-c3c(C(=O)c2c1)c(ccn3)C,COc1ccc2c(c1)-c1nccc(C)c1C2=O
153,105426-71-9,C1=C(C)[C@@H](C=O)[C@]2([C@@H](C1)C(C)(C)CCC2)C,CC1=CC[C@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1C=O
154,10545-80-9,OC(=O)[C@@]12[C@@H](OC(=O)/C=C\C)CC(C[C@H]2C2=CC[C@H]3[C@@]([C@@]2(CC1)C)(C)CC[C@@H]1[C@]3(C)CC[C@@H](C1(C)C)O)(C)C,C/C=C\C(=O)O[C@H]1CC(C)(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]12C(=O)O
155,105471-98-5,Oc1ccc(cc1O)/C=C/C(=O)OC[C@H]1O[C@H](OCCc2ccc(c(c2)O)O)[C@@H]([C@@H]([C@H]1O)O)O,O=C(/C=C/c1ccc(O)c(O)c1)OC[C@H]1O[C@H](OCCc2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O
156,105495-87-2,O=C1O[C@@H](c2cocc2)[C@]2(C(=C1)[C@@]1(C(=CC(=O)[C@]1(C)[C@@H](C(C)(C)C(=O)OC)CC(=O)OC)C)CC2)C,COC(=O)C[C@H](C(C)(C)C(=O)OC)[C@@]1(C)C(=O)C=C(C)[C@]12CC[C@]1(C)C2=CC(=O)O[C@H]1c1ccoc1
157,105661-29-8,OCC1=CC[C@H]([C@@H]2[C@@H]1CCC(=C2)C)C(C)C,CC1=C[C@H]2[C@H](CC1)C(CO)=CC[C@H]2C(C)C
158,105705-79-1,O=C(N1CCCC1)/C=C\c1c(OC)cc2c(c1)OCO2,COc1cc2c(cc1/C=C\C(=O)N1CCCC1)OCO2
159,1058-61-3,C1=C2CC[C@H]3[C@H]([C@@]2(CCC1=O)C)CC[C@@]1([C@H]3CC[C@H]1[C@H](CC[C@H](C(C)C)CC)C)C,CC[C@H](CC[C@H](C)[C@@H]1CC[C@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]21C)C(C)C
160,1059-14-9,O[C@H]1CC[C@@]2([C@H](C1(C)C)CC[C@@]1([C@H]2CC[C@H]2[C@]1(CC[C@]1([C@@H]2[C@@H](C(=C)CC1)C)C)C)C)C,C=C1CC[C@@]2(C)CC[C@]3(C)[C@H](CC[C@H]4[C@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2[C@@H]1C
161,105927-52-4,O[C@@H]1CC2=CC=C3[C@H]([C@]2(CC1)C)CC[C@]1([C@@H]3CC[C@@H]1[C@H](CC/C(=C\C)/C(C)C)C)C,C/C=C(\CC[C@H](C)[C@H]1CC[C@@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@@]21C)C(C)C
162,1059579-29-1,O[C@@]1(OC[C@@]23[C@@H]([C@@H]1C)CC[C@H]3[C@@H]1[C@@H](CC2)[C@@]2(C=CC(=O)C=C2CC1)C)C(=O)CC(C)C,CC(C)CC(=O)[C@@]1(O)OC[C@@]23CC[C@@H]4[C@H](CCC5=CC(=O)C=C[C@]54C)[C@@H]2CC[C@@H]3[C@@H]1C
163,106-11-6,OCCOCCOC(=O)CCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC(=O)OCCOCCO
164,106-21-8,OCC[C@@H](CCCC(C)C)C,CC(C)CCC[C@@H](C)CCO
165,106-23-0,C(=O)C[C@@H](CCC=C(C)C)C,CC(C)=CCC[C@@H](C)CC=O
166,106-24-1,OC/C=C(/CCC=C(C)C)\C,CC(C)=CCC/C(C)=C/CO
167,106-25-2,OC/C=C(\CCC=C(C)C)/C,CC(C)=CCC/C(C)=C\CO
168,106-26-3,C(=C(\CCC=C(C)C)/C)\C=O,CC(C)=CCC/C(C)=C\C=O
169,106-28-5,OC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CO
170,106-29-6,C(=C(\CCC=C(C)C)/C)/COC(=O)CCC,CCCC(=O)OC/C=C(\C)CCC=C(C)C
171,106-30-9,O=C(CCCCCC)OCC,CCCCCCC(=O)OCC
172,106-32-1,O=C(CCCCCCC)OCC,CCCCCCCC(=O)OCC
173,106-33-2,O=C(CCCCCCCCCCC)OCC,CCCCCCCCCCCC(=O)OCC
174,106-35-4,O=C(CCCC)CC,CCCCC(=O)CC
175,106-36-5,O=C(CC)OCCC,CCCOC(=O)CC
176,106-41-2,Oc1ccc(cc1)Br,Oc1ccc(Br)cc1
177,106-42-3,Cc1ccc(cc1)C,Cc1ccc(C)cc1
178,106-44-5,Oc1ccc(cc1)C,Cc1ccc(O)cc1
179,106-51-4,C1=CC(=O)C=CC1=O,O=C1C=CC(=O)C=C1
180,106-68-3,O=C(CC)CCCCC,CCCCCC(=O)CC
181,106-70-7,O=C(CCCCC)OC,CCCCCC(=O)OC
182,106-72-9,C(=C(C)C)CC[C@@H](C)C=O,CC(C)=CCC[C@@H](C)C=O
183,106-98-9,C(=C)CC,C=CCC
184,106500-25-8,O[C@@H]1[C@H]2OC[C@]3([C@@H]2[C@@]2([C@@H]([C@@]1(C)[C@]14O[C@@]1(C)[C@H]1C[C@@H]4O[C@H]4[C@]1(O)C=CO4)[C@H](OC2)C(=O)OC)[C@H](C[C@H]3OC(=O)/C(=C/C)/C)O)C(=O)OC,C/C=C(\C)C(=O)O[C@@H]1C[C@H](O)[C@]23CO[C@H](C(=O)OC)[C@@H]2[C@@](C)([C@]24O[C@@]2(C)[C@H]2C[C@@H]4O[C@@H]4OC=C[C@@]42O)[C@H](O)[C@H]2OC[C@@]1(C(=O)OC)[C@@H]23
185,106664-40-8,OC1=C(C(=O)C2=CCc3c(C=C2C1=O)cc(OC)cc3C)C(C)C,COc1cc(C)c2c(c1)C=C1C(=O)C(O)=C(C(C)C)C(=O)C1=CC2
186,106736-17-8,Oc1ccc2c(c1)ccc1c2cc(O)cc1,Oc1ccc2c(ccc3ccc(O)cc32)c1
187,106811-46-5,c1cc(OCCCC)cc(c1C)C,CCCCOc1ccc(C)c(C)c1
188,106983-28-2,O=C(CCCCC)N[C@@H]1C(=O)OCC1,CCCCCC(=O)N[C@H]1CCOC1=O
189,107-86-8,CC(=CC=O)C,CC(C)=CC=O
190,107-87-9,O=C(CCC)C,CCCC(C)=O
191,107-88-0,OCC[C@@H](C)O,C[C@@H](O)CCO
192,107-92-6,OC(=O)CCC,CCCC(=O)O
193,107078-01-3,Oc1cc2C=CC(=O)Oc2c(c1OC)OC,COc1c(O)cc2ccc(=O)oc2c1OC
194,1071421-83-4,Oc1cc(O[C@@H]2O[C@@H](C(=O)O[C@@H]3O[C@@H](C)[C@@H]([C@H]([C@@H]3O)O)O)[C@H]([C@@H]([C@H]2O)O)O)cc2c1C(=O)C=C(O2)c1cc(OC)c(c(c1)OC)O,COc1cc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@@H](C(=O)O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc(OC)c1O
195,1071443-71-4,O[C@H]1CC[N@@]2[C@H](C1)[C@H]1[C@H](C3=CN(C(=O)C)CCC3)[N@]3[C@H]([C@@H](C2)C1)CCCC3,CC(=O)N1C=C([C@H]2[C@H]3C[C@H](CN4CC[C@H](O)C[C@H]34)[C@@H]3CCCCN32)CCC1
196,1071443-72-5,C=CC[C@H]1N(C)C[C@@H]2C[C@H]1[C@H](C1=CN(C(=O)C)CCC1)[N@@]1[C@H]2CCCC1,C=CC[C@@H]1[C@H]2C[C@@H](CN1C)[C@@H]1CCCCN1[C@H]2C1=CN(C(C)=O)CCC1
197,1071443-75-8,N(C(=O)C)/C=C/1\CC[C@H]2[N@]3[C@@H]1[C@@H]1C[C@H]([C@H]3CC=C)C[N@]2[C@@H]1CC=C,C=CC[C@@H]1[C@H]2C[C@H]3C[N@@]1[C@H]1CC/C(=C\NC(C)=O)[C@@H]2[N@]1[C@@H]3CC=C
198,107176-31-8,C(=C(C)C)[C@H]1OC[C@@H](C1)[C@H]1CC[C@@]2([C@]1(C)CC[C@@H]1C2=CC[C@H]2[C@@]1(C)CCC(=O)C2(C)C)C,CC(C)=C[C@@H]1C[C@@H]([C@H]2CC[C@@]3(C)C4=CC[C@@H]5C(C)(C)C(=O)CC[C@@]5(C)[C@@H]4CC[C@]23C)CO1
199,1072-05-5,CC(CCCC(C)C)C,CC(C)CCCC(C)C
200,107304-64-3,OC(=O)[C@@]12CC[C@]3(C(=CC[C@H]4[C@]3(C)CC[C@@H]3[C@]4(CC[C@H](C3(C)C)OC(=O)CC)C)[C@H]2CC(CC1)(C)C)C,CCC(=O)O[C@@H]1CC[C@@]2(C)[C@H]3CC=C4[C@H]5CC(C)(C)CC[C@@]5(C(=O)O)CC[C@]4(C)[C@@]3(C)CC[C@H]2C1(C)C
201,1073190-50-7,OC[C@@H]1O[C@H](Oc2ccc(cc2)COC(=O)[C@@](CC(C)C)(CC(=O)OCc2ccc(cc2)O[C@H]2O[C@@H](CO)[C@H]([C@@H]([C@@H]2O)O)O)O[C@@H]2O[C@@H](COC(=O)C)[C@H]([C@@H]([C@@H]2OC(=O)C)OC(=O)C)OC(=O)C)[C@@H]([C@H]([C@@H]1O)O)O,CC(=O)OC[C@@H]1O[C@@H](O[C@@](CC(=O)OCc2ccc(O[C@H]3O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2)(CC(C)C)C(=O)OCc2ccc(O[C@H]3O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
202,107328-97-2,OC(=O)[C@@]12CC[C@H]([C@@H]([C@@H]1C1=CC[C@H]3[C@]([C@]1(CC2)C)(C)CC[C@@H]1[C@@]3(C)CC[C@H](C1(C)C)OC(=O)CC)C)C,CCC(=O)O[C@@H]1CC[C@@]2(C)[C@H]3CC=C4[C@H]5[C@@H](C)[C@H](C)CC[C@@]5(C(=O)O)CC[C@]4(C)[C@@]3(C)CC[C@H]2C1(C)C
203,107389-85-5,OC(=O)/C=C/c1ccc(c(c1)CC=C(C)C)OC(=O)CCc1ccccc1,CC(C)=CCc1cc(/C=C/C(=O)O)ccc1OC(=O)CCc1ccccc1
204,107389-91-3,OCCC1(O)CCC(=O)CC1,O=C1CCC(O)(CCO)CC1
205,107480-00-2,c1c(OC)ccc(c1)C1=C(OC)C(=O)c2c(O1)cc(OC)cc2OC(=O)C,COc1ccc(-c2oc3cc(OC)cc(OC(C)=O)c3c(=O)c2OC)cc1
206,107602-53-9,C=C[C@@]1(OC(C)(C)[C@H]2[C@H](C1)C=C(CC2)C)C,C=C[C@@]1(C)C[C@@H]2C=C(C)CC[C@H]2C(C)(C)O1
207,107660-10-6,OC(=O)[C@@]12CC[C@]3(C(=CC[C@H]4[C@]3(C)CC[C@@H]3[C@@]4(C)CC[C@H](C3(C)C)OC(=O)CCC)[C@H]2CC(CC1)(C)C)C,CCCC(=O)O[C@@H]1CC[C@@]2(C)[C@H]3CC=C4[C@H]5CC(C)(C)CC[C@@]5(C(=O)O)CC[C@]4(C)[C@@]3(C)CC[C@H]2C1(C)C
208,1077-16-3,c1ccccc1CCCCCC,CCCCCCc1ccccc1
209,107713-21-3,C=C[C@@]1(C)CC2=CC[C@H]3[C@]([C@@H]2CC1)(C)CCCC3(C)C,C=C[C@]1(C)CC[C@@H]2C(=CC[C@@H]3C(C)(C)CCC[C@]23C)C1
210,107740-46-5,Oc1ccc(cc1OC)C1=C(O[C@@H]2O[C@H](CO[C@H]3O[C@H](C)[C@H]([C@@H]([C@H]3O)O)O)[C@H]([C@@H]([C@@H]2O)O)O)C(=O)c2c(O1)cc(O)cc2O,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO[C@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@@H]2O)ccc1O
211,1078-71-3,c1ccccc1CCCCCCC,CCCCCCCc1ccccc1
212,107850-28-2,CC(=O)O[C@@H]1[C@H](O[C@@H]([C@H]([C@@H]1OC(=O)C)OC(=O)C)O[C@@H]1[C@@H](O[C@@H]2CC3=CC[C@@H]4[C@@H]([C@]3(CC2)C)CC[C@]2([C@@H]4C[C@@H]3[C@@H]2[C@@H]([C@]2(O3)N(C(=O)C)C[C@H](CC2)C)C)C)O[C@H]([C@H]([C@H]1O[C@@H]1O[C@H](COC(=O)C)[C@H]([C@@H]([C@H]1OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)C,CC(=O)OC[C@@H]1O[C@H](O[C@H]2CC[C@@]3(C)C(=CC[C@H]4[C@H]5C[C@H]6O[C@@]7(CC[C@H](C)CN7C(C)=O)[C@@H](C)[C@@H]6[C@@]5(C)CC[C@@H]43)C2)[C@@H](O[C@H]2O[C@H](C)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](O[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@@H]1OC(C)=O
213,1078648-62-0,OC1=C(Oc2c(C1=O)c(O)cc(c2Cc1c(O)cc(c2c1OC(=C(C2=O)O)c1ccc(c(c1)O)O)O)O)c1ccc(c(c1)O)O,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(Cc3c(O)cc(O)c4c(=O)c(O)c(-c5ccc(O)c(O)c5)oc34)c(O)cc(O)c12
214,1079-01-2,C1=C(COC(=O)C)[C@H]2C[C@@H](C1)C2(C)C,CC(=O)OCC1=CC[C@@H]2C[C@H]1C2(C)C
215,108-10-1,O=C(CC(C)C)C,CC(=O)CC(C)C
216,108-11-2,O[C@@H](CC(C)C)C,CC(C)C[C@@H](C)O
217,108-21-4,O=C(C)OC(C)C,CC(=O)OC(C)C
218,108-29-2,O=C1O[C@@H](CC1)C,C[C@@H]1CCC(=O)O1
219,108-38-3,c1c(cccc1C)C,Cc1cccc(C)c1
220,108-39-4,Oc1cccc(c1)C,Cc1cccc(O)c1
221,108-46-3,Oc1cccc(c1)O,Oc1cccc(O)c1
222,108-59-8,COC(=O)CC(=O)OC,COC(=O)CC(=O)OC
223,108-64-5,O=C(CC(C)C)OCC,CCOC(=O)CC(C)C
224,108-67-8,c1c(cc(cc1C)C)C,Cc1cc(C)cc(C)c1
225,108-88-3,c1ccccc1C,Cc1ccccc1
226,108-93-0,OC1CCCCC1,OC1CCCCC1
227,108-94-1,O=C1CCCCC1,O=C1CCCCC1
228,108-95-2,Oc1ccccc1,Oc1ccccc1
229,1081-34-1,c1sc(cc1)c1sc(cc1)c1sccc1,c1csc(-c2ccc(-c3cccs3)s2)c1
230,1081759-96-7,OC(=O)c1c(O)cccc1CCCCCCC/C=C/C/C=C/CCC,CCC/C=C/C/C=C/CCCCCCCc1cccc(O)c1C(=O)O
231,1082059-56-0,C1=C(C)CC=C2[C@H]1[C@@H](C(C)C)CC[C@H]2C,CC1=C[C@H]2C(=CC1)[C@H](C)CC[C@@H]2C(C)C
232,1083-30-3,c1ccc(cc1)C(=O)CCc1ccccc1,O=C(CCc1ccccc1)c1ccccc1
233,1083193-13-8,Oc1cc2Oc3cc(O)ccc3C(=O)c2c(c1OC)O,COc1c(O)cc2oc3cc(O)ccc3c(=O)c2c1O
234,1085711-35-8,Oc1ccc(cc1OC)C1=C(O[C@@H]2O[C@H](CO)[C@H]([C@H]([C@@H]2O)O)O)C(=O)c2c(O1)cc(O)cc2O,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)ccc1O
235,1086340-20-6,O[C@H]1C(=O)/C(=C/[C@H]2[C@@H](C2(C)C)CC/C(=C/C[C@H](/C(=C/1)/C)O)/C)/C,C/C1=C\C[C@@H](O)/C(C)=C/[C@@H](O)C(=O)/C(C)=C/[C@H]2[C@H](CC1)C2(C)C
236,108650-45-9,OC(=O)[C@]12CC[C@@H]([C@H]([C@@H]1C1=CC[C@H]3[C@@]([C@]1(CC2)C)(C)CC[C@@H]1[C@]3(C)CC[C@H](C1(C)C)OC(=O)c1ccccc1)C)C,C[C@@H]1[C@@H](C)CC[C@]2(C(=O)O)CC[C@@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](OC(=O)c6ccccc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
237,1088-08-0,Oc1cc(O)c(c(c1)O)C(=O)CCc1ccccc1,O=C(CCc1ccccc1)c1c(O)cc(O)cc1O
238,108942-93-4,O[C@H]1CC[C@@]2([C@H](C1)CCC1=C2CC[C@@]2([C@H]1CC[C@H]2[C@@H](C)CC[C@H](C(C)C)CC)C)C,CC[C@H](CC[C@H](C)[C@@H]1CC[C@H]2C3=C(CC[C@]21C)[C@]1(C)CC[C@H](O)C[C@@H]1CC3)C(C)C
239,109-08-0,c1nc(cnc1)C,Cc1cnccn1
240,109-20-6,C(=C(\CCC=C(C)C)/C)/COC(=O)CC(C)C,CC(C)=CCC/C(C)=C/COC(=O)CC(C)C
241,109-21-7,O=C(CCC)OCCCC,CCCCOC(=O)CCC
242,109-52-4,OC(=O)CCCC,CCCCC(=O)O
243,109-60-4,O=C(C)OCCC,CCCOC(C)=O
244,109008-28-8,Oc1ccc(cc1)C1=C(O[C@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H]([C@@H]([C@H]3O)O)O)[C@H]([C@H]([C@@H]2O[C@H]2O[C@H](C)[C@@H]([C@H]([C@H]2O)O)O)O)O)C(=O)c2c(O1)cc(cc2O)O,C[C@@H]1O[C@@H](OC[C@H]2O[C@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@@H](O[C@H]3O[C@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
245,109119-91-7,C=C1[C@H]2CC[C@H]([C@@H]2[C@@H]2[C@@H](CC1)C2(C)C)C,C=C1CC[C@@H]2[C@@H]([C@H]3[C@H](C)CC[C@H]13)C2(C)C
246,109163-69-1,OC(=O)[C@@H](Cc1c[nH]c2c1cccc2)NC(=O)/C=C/c1ccc(c(c1)O)O,O=C(/C=C/c1ccc(O)c(O)c1)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O
247,109194-71-0,Oc1ccc(c(c1)O)c1oc2c(c1)cc(cc2)/C=C/C,C/C=C/c1ccc2oc(-c3ccc(O)cc3O)cc2c1
248,109194-78-7,Oc1ccc(cc1)[C@H]1Oc2c([C@H]1C)cc(cc2)CCC,CCCc1ccc2c(c1)[C@@H](C)[C@@H](c1ccc(O)cc1)O2
249,1092541-09-7,Oc1ccc(cc1O)CCC(=O)NCCCN(CCCCN)C(=O)CCc1ccc(c(c1)O)O,NCCCCN(CCCNC(=O)CCc1ccc(O)c(O)c1)C(=O)CCc1ccc(O)c(O)c1
250,1092541-10-0,Oc1ccc(cc1O)CCC(=O)NCCCCN(CCCN)C(=O)CCc1ccc(c(c1)O)O,NCCCN(CCCCNC(=O)CCc1ccc(O)c(O)c1)C(=O)CCc1ccc(O)c(O)c1
251,1092783-10-2,Oc1cc2OC(=CC(=O)c2c(c1[C@H]1O[C@@H](CO)[C@H]([C@@H]([C@H]1O)O[C@H]1O[C@@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)O)c1ccc(c(c1)O)O,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c([C@H]3O[C@@H](CO)[C@@H](O)[C@H](O[C@H]4O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]3O)c(O)c12
252,109279-13-2,Oc1ccc(cc1O)/C=C/C(=O)O[C@@H]1[C@@H](O[C@H]([C@@H]([C@H]1O[C@H]1O[C@H](C)[C@H]([C@@H]([C@H]1O)O)O)O)OC[C@@H](c1ccc(c(c1)O)O)O)CO,C[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](OC[C@H](O)c3ccc(O)c(O)c3)O[C@@H](CO)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O
253,109362-69-8,OC(=O)/C=C(/CC[C@H]1C(=C)CC[C@H]2[C@@]1(C)CC[C@@H](C2(C)C)OC(=O)C)\C,C=C1CC[C@@H]2C(C)(C)[C@@H](OC(C)=O)CC[C@@]2(C)[C@H]1CC/C(C)=C/C(=O)O
254,109742-48-5,OC(=O)[C@@]12CC[C@@]3(C(=CC[C@H]4[C@]3(C)CC[C@H]3[C@@]4(C)C[C@@H]([C@H](C3(CO)CO)O)O)[C@H]2[C@H](C(CC1)(C)C)O)C,CC1(C)CC[C@@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@]5(C)C[C@H](O)[C@@H](O)C(CO)(CO)[C@H]5CC[C@@]43C)[C@H]2[C@H]1O
255,1097830-29-9,OC(=O)[C@@]12C=C[C@@]3(C(=CC[C@@H]4[C@]3(C)CC[C@@H]3[C@@]4(C)CC[C@H](C3(C)C)O[C@H]3O[C@@H](C(=O)O)[C@H]([C@@H]([C@@H]3O)O)O)[C@H]2CC(CC1)(C)C)C,CC1(C)CC[C@@]2(C(=O)O)C=C[C@]3(C)C(=CC[C@H]4[C@]5(C)CC[C@@H](O[C@H]6O[C@@H](C(=O)O)[C@@H](O)[C@H](O)[C@@H]6O)C(C)(C)[C@@H]5CC[C@@]43C)[C@H]2C1
256,109985-86-6,OC(=O)C[C@@H](C(=O)OC[C@H]([C@@H]([C@H]([C@H](C=O)O)O)O)O)O,O=C[C@H](O)[C@H](O)[C@@H](O)[C@H](O)COC(=O)[C@@H](O)CC(=O)O
257,110-02-1,c1sccc1,c1ccsc1
258,110-12-3,O=C(CCC(C)C)C,CC(=O)CCC(C)C
259,110-15-6,OC(=O)CCC(=O)O,O=C(O)CCC(=O)O
260,110-17-8,OC(=O)/C=C/C(=O)O,O=C(O)/C=C/C(=O)O
261,110-19-0,O=C(C)OCC(C)C,CC(=O)OCC(C)C
262,110-27-0,O=C(CCCCCCCCCCCCC)OC(C)C,CCCCCCCCCCCCCC(=O)OC(C)C
263,110-38-3,O=C(CCCCCCCCC)OCC,CCCCCCCCCC(=O)OCC
264,110-42-9,O=C(CCCCCCCCC)OC,CCCCCCCCCC(=O)OC
265,110-43-0,O=C(CCCCC)C,CCCCCC(C)=O
266,110-60-1,NCCCCN,NCCCCN
267,110-62-3,C(=O)CCCC,CCCCC=O
268,110-63-4,OCCCCO,OCCCCO
269,110-81-6,CCSSCC,CCSSCC
270,110-86-1,c1cnccc1,c1ccncc1
271,110-93-0,O=C(CCC=C(C)C)C,CC(=O)CCC=C(C)C
