,Index,Nome,SMILES
1736,15392,CAS_NuBBE_jxovw,OC([C@H]1C[C@H]2C(=C)CCC[C@]2(CC1)C)(C)C
1738,14928,CAS_NuBBE_jxovw,OC([C@H]1C[C@H]2C(=C)CCC[C@]2(CC1)C)(C)C
1737,13416,CAS_NuBBE_jxovw,OC([C@H]1C[C@H]2C(=C)CCC[C@]2(CC1)C)(C)C
1748,10896,CAS_NuBBE_jxovw,OC([C@H]1C[C@H]2C(=C)CCC[C@]2(CC1)C)(C)C
1741,11102,CAS_NuBBE_jxovw,OC([C@H]1C[C@H]2C(=C)CCC[C@]2(CC1)C)(C)C
1742,12962,CAS_NuBBE_jxovw,OC([C@H]1C[C@H]2C(=C)CCC[C@]2(CC1)C)(C)C
1743,10825,CAS_NuBBE_jxovw,OC([C@H]1C[C@H]2C(=C)CCC[C@]2(CC1)C)(C)C
1744,11630,CAS_NuBBE_jxovw,OC([C@H]1C[C@H]2C(=C)CCC[C@]2(CC1)C)(C)C
1754,13343,CAS_NuBBE_jxovw,OC([C@H]1C[C@H]2C(=C)CCC[C@]2(CC1)C)(C)C
1747,9785,CAS_NuBBE_jxovw,OC([C@H]1C[C@H]2C(=C)CCC[C@]2(CC1)C)(C)C
1752,12741,CAS_NuBBE_jxovw,OC([C@H]1C[C@H]2C(=C)CCC[C@]2(CC1)C)(C)C
1745,10088,CAS_NuBBE_jxovw,OC([C@H]1C[C@H]2C(=C)CCC[C@]2(CC1)C)(C)C
1751,11708,CAS_NuBBE_jxovw,OC([C@H]1C[C@H]2C(=C)CCC[C@]2(CC1)C)(C)C
1750,9182,CAS_NuBBE_jxovw,OC([C@H]1C[C@H]2C(=C)CCC[C@]2(CC1)C)(C)C
1753,8510,CAS_NuBBE_jxovw,OC([C@H]1C[C@H]2C(=C)CCC[C@]2(CC1)C)(C)C
1740,8806,CAS_NuBBE_jxovw,OC([C@H]1C[C@H]2C(=C)CCC[C@]2(CC1)C)(C)C
1749,11019,CAS_NuBBE_jxovw,OC([C@H]1C[C@H]2C(=C)CCC[C@]2(CC1)C)(C)C
1746,8301,CAS_NuBBE_jxovw,OC([C@H]1C[C@H]2C(=C)CCC[C@]2(CC1)C)(C)C
1755,7201,CAS_NuBBE_jxovw,OC([C@H]1C[C@H]2C(=C)CCC[C@]2(CC1)C)(C)C
1756,10363,CAS_NuBBE_jxovw,OC([C@H]1C[C@H]2C(=C)CCC[C@]2(CC1)C)(C)C
1757,12785,CAS_NuBBE_jxovw,OC([C@H]1C[C@H]2C(=C)CCC[C@]2(CC1)C)(C)C
1758,12868,CAS_NuBBE_jxovw,OC([C@H]1C[C@H]2C(=C)CCC[C@]2(CC1)C)(C)C
1775,12368,CAS_NuBBE_jxovx,OC([C@H]1C[C@H]2C(=CCC[C@]2(CC1)C)C)(C)C
1763,12786,CAS_NuBBE_jxovx,OC([C@H]1C[C@H]2C(=CCC[C@]2(CC1)C)C)(C)C
1764,11603,CAS_NuBBE_jxovx,OC([C@H]1C[C@H]2C(=CCC[C@]2(CC1)C)C)(C)C
1765,12869,CAS_NuBBE_jxovx,OC([C@H]1C[C@H]2C(=CCC[C@]2(CC1)C)C)(C)C
1773,8783,CAS_NuBBE_jxovx,OC([C@H]1C[C@H]2C(=CCC[C@]2(CC1)C)C)(C)C
1772,11690,CAS_NuBBE_jxovx,OC([C@H]1C[C@H]2C(=CCC[C@]2(CC1)C)C)(C)C
1767,9896,CAS_NuBBE_jxovx,OC([C@H]1C[C@H]2C(=CCC[C@]2(CC1)C)C)(C)C
1759,11466,CAS_NuBBE_jxovx,OC([C@H]1C[C@H]2C(=CCC[C@]2(CC1)C)C)(C)C
1768,10973,CAS_NuBBE_jxovx,OC([C@H]1C[C@H]2C(=CCC[C@]2(CC1)C)C)(C)C
1766,9721,CAS_NuBBE_jxovx,OC([C@H]1C[C@H]2C(=CCC[C@]2(CC1)C)C)(C)C
1762,10844,CAS_NuBBE_jxovx,OC([C@H]1C[C@H]2C(=CCC[C@]2(CC1)C)C)(C)C
1761,8269,CAS_NuBBE_jxovx,OC([C@H]1C[C@H]2C(=CCC[C@]2(CC1)C)C)(C)C
1760,14824,CAS_NuBBE_jxovx,OC([C@H]1C[C@H]2C(=CCC[C@]2(CC1)C)C)(C)C
1769,7841,CAS_NuBBE_jxovx,OC([C@H]1C[C@H]2C(=CCC[C@]2(CC1)C)C)(C)C
1770,10552,CAS_NuBBE_jxovx,OC([C@H]1C[C@H]2C(=CCC[C@]2(CC1)C)C)(C)C
1771,13344,CAS_NuBBE_jxovx,OC([C@H]1C[C@H]2C(=CCC[C@]2(CC1)C)C)(C)C
1774,10757,CAS_NuBBE_jxovx,OC([C@H]1C[C@H]2C(=CCC[C@]2(CC1)C)C)(C)C
1776,14026,CAS_NuBBE_jxovy,OC([C@H]1C[C@H]2C(=CC=C[C@@]2(CC1)C)C)(C)C
1777,10089,CAS_NuBBE_jxovy,OC([C@H]1C[C@H]2C(=CC=C[C@@]2(CC1)C)C)(C)C
1778,12677,CAS_NuBBE_jxowd,O[C@@H]1C([C@@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@@]2([C@@H](CC1)[C@H]1[C@](CC2)(CC[C@@H]1C(=C)C)CO)C)C)C)(C)C
1779,8361,CAS_NuBBE_jxowd,O[C@@H]1C([C@@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@@]2([C@@H](CC1)[C@H]1[C@](CC2)(CC[C@@H]1C(=C)C)CO)C)C)C)(C)C
1780,12322,CAS_NuBBE_jxowg,O1[C@H](O[C@H]2CC3=CC[C@H]4[C@@H]([C@]3(CC2)C)CC[C@@]2([C@@H]4CC[C@@H]2[C@H](CC[C@@H](C(C)C)CC)C)C)[C@H](O)[C@H]([C@@H]([C@H]1CO)O)O
1781,12925,CAS_NuBBE_jxowg,O1[C@H](O[C@H]2CC3=CC[C@H]4[C@@H]([C@]3(CC2)C)CC[C@@]2([C@@H]4CC[C@@H]2[C@H](CC[C@@H](C(C)C)CC)C)C)[C@H](O)[C@H]([C@@H]([C@H]1CO)O)O
1782,7428,CAS_NuBBE_jxowg,O1[C@H](O[C@H]2CC3=CC[C@H]4[C@@H]([C@]3(CC2)C)CC[C@@]2([C@@H]4CC[C@@H]2[C@H](CC[C@@H](C(C)C)CC)C)C)[C@H](O)[C@H]([C@@H]([C@H]1CO)O)O
1783,7551,CAS_NuBBE_jxowg,O1[C@H](O[C@H]2CC3=CC[C@H]4[C@@H]([C@]3(CC2)C)CC[C@@]2([C@@H]4CC[C@@H]2[C@H](CC[C@@H](C(C)C)CC)C)C)[C@H](O)[C@H]([C@@H]([C@H]1CO)O)O
1784,7366,CAS_NuBBE_jxowg,O1[C@H](O[C@H]2CC3=CC[C@H]4[C@@H]([C@]3(CC2)C)CC[C@@]2([C@@H]4CC[C@@H]2[C@H](CC[C@@H](C(C)C)CC)C)C)[C@H](O)[C@H]([C@@H]([C@H]1CO)O)O
1785,9028,CAS_NuBBE_jxowg,O1[C@H](O[C@H]2CC3=CC[C@H]4[C@@H]([C@]3(CC2)C)CC[C@@]2([C@@H]4CC[C@@H]2[C@H](CC[C@@H](C(C)C)CC)C)C)[C@H](O)[C@H]([C@@H]([C@H]1CO)O)O
1786,8079,CAS_NuBBE_jxowg,O1[C@H](O[C@H]2CC3=CC[C@H]4[C@@H]([C@]3(CC2)C)CC[C@@]2([C@@H]4CC[C@@H]2[C@H](CC[C@@H](C(C)C)CC)C)C)[C@H](O)[C@H]([C@@H]([C@H]1CO)O)O
1787,10512,CAS_NuBBE_jxowg,O1[C@H](O[C@H]2CC3=CC[C@H]4[C@@H]([C@]3(CC2)C)CC[C@@]2([C@@H]4CC[C@@H]2[C@H](CC[C@@H](C(C)C)CC)C)C)[C@H](O)[C@H]([C@@H]([C@H]1CO)O)O
1788,8002,CAS_NuBBE_jxowg,O1[C@H](O[C@H]2CC3=CC[C@H]4[C@@H]([C@]3(CC2)C)CC[C@@]2([C@@H]4CC[C@@H]2[C@H](CC[C@@H](C(C)C)CC)C)C)[C@H](O)[C@H]([C@@H]([C@H]1CO)O)O
1799,7997,CAS_NuBBE_jxowi,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@H](C(C)C)C)C)C
1798,7547,CAS_NuBBE_jxowi,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@H](C(C)C)C)C)C
1797,7521,CAS_NuBBE_jxowi,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@H](C(C)C)C)C)C
1792,7235,CAS_NuBBE_jxowi,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@H](C(C)C)C)C)C
1793,13775,CAS_NuBBE_jxowi,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@H](C(C)C)C)C)C
1791,10408,CAS_NuBBE_jxowi,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@H](C(C)C)C)C)C
1795,14058,CAS_NuBBE_jxowi,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@H](C(C)C)C)C)C
1796,11728,CAS_NuBBE_jxowi,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@H](C(C)C)C)C)C
1790,11971,CAS_NuBBE_jxowi,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@H](C(C)C)C)C)C
1789,13237,CAS_NuBBE_jxowi,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@H](C(C)C)C)C)C
1794,11150,CAS_NuBBE_jxowi,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@H](C(C)C)C)C)C
1800,9427,CAS_NuBBE_jxowo,C1(=C)[C@]2([C@@H]3[C@@H]([C@H]1CC3)C(CCC2)(C)C)C
1801,9180,CAS_NuBBE_jxowo,C1(=C)[C@]2([C@@H]3[C@@H]([C@H]1CC3)C(CCC2)(C)C)C
1802,9251,CAS_NuBBE_jxowo,C1(=C)[C@]2([C@@H]3[C@@H]([C@H]1CC3)C(CCC2)(C)C)C
1803,14410,CAS_NuBBE_jxowr,O=C1c2nccc3c2c(-c2c1cccc2)c1OCOc1c3
1804,14951,CAS_NuBBE_jxowr,O=C1c2nccc3c2c(-c2c1cccc2)c1OCOc1c3
1805,14723,CAS_NuBBE_jxoww,O=C1Oc2c(O)c(O)cc3c2-c2c1cc(c(c2OC3=O)O)O
1806,9807,CAS_NuBBE_jxoww,O=C1Oc2c(O)c(O)cc3c2-c2c1cc(c(c2OC3=O)O)O
1807,15620,CAS_NuBBE_jxoym,O=C1C(=C(Oc2c1c(O)cc(c2)O)c1cc(OC)c(cc1)O)O
1808,14949,CAS_NuBBE_jxoym,O=C1C(=C(Oc2c1c(O)cc(c2)O)c1cc(OC)c(cc1)O)O
1809,14276,CAS_NuBBE_jxoym,O=C1C(=C(Oc2c1c(O)cc(c2)O)c1cc(OC)c(cc1)O)O
1810,12100,CAS_NuBBE_jxoyu,O=C1c2c(OC(=C1)c1ccccc1)cc(cc2O)O
1811,10661,CAS_NuBBE_jxoyu,O=C1c2c(OC(=C1)c1ccccc1)cc(cc2O)O
1812,14272,CAS_NuBBE_jxoyv,O=C1c2c(O[C@@H](C1)c1ccc(cc1)O)cc(cc2O)O
1813,11219,CAS_NuBBE_jxoyv,O=C1c2c(O[C@@H](C1)c1ccc(cc1)O)cc(cc2O)O
1814,15380,CAS_NuBBE_jxoyv,O=C1c2c(O[C@@H](C1)c1ccc(cc1)O)cc(cc2O)O
1815,9375,CAS_NuBBE_jxoyv,O=C1c2c(O[C@@H](C1)c1ccc(cc1)O)cc(cc2O)O
1816,10655,CAS_NuBBE_jxoyw,O=C1c2c(O[C@@H](C1)c1ccc(cc1)OC)cc(cc2O)O
1817,12096,CAS_NuBBE_jxoyw,O=C1c2c(O[C@@H](C1)c1ccc(cc1)OC)cc(cc2O)O
1818,15060,CAS_NuBBE_jxoyw,O=C1c2c(O[C@@H](C1)c1ccc(cc1)OC)cc(cc2O)O
1819,12618,CAS_NuBBE_jxoyw,O=C1c2c(O[C@@H](C1)c1ccc(cc1)OC)cc(cc2O)O
1820,11927,CAS_NuBBE_jxoyx,O=C1c2c(OC(=C1)c1ccc(cc1)OC)cc(cc2O)O
1821,12099,CAS_NuBBE_jxoyx,O=C1c2c(OC(=C1)c1ccc(cc1)OC)cc(cc2O)O
1822,13456,CAS_NuBBE_jxoyx,O=C1c2c(OC(=C1)c1ccc(cc1)OC)cc(cc2O)O
1823,7403,CAS_NuBBE_jxoyx,O=C1c2c(OC(=C1)c1ccc(cc1)OC)cc(cc2O)O
1824,7601,CAS_NuBBE_jxoyy,O=C1O[C@@H]2[C@H]3[N@@](CC2)CC=C3COC(=O)[C@]([C@H](C/C/1=C/C)C)(O)CO
1825,11977,CAS_NuBBE_jxoyy,O=C1O[C@@H]2[C@H]3[N@@](CC2)CC=C3COC(=O)[C@]([C@H](C/C/1=C/C)C)(O)CO
1826,11337,CAS_NuBBE_jxoyy,O=C1O[C@@H]2[C@H]3[N@@](CC2)CC=C3COC(=O)[C@]([C@H](C/C/1=C/C)C)(O)CO
1827,9007,CAS_NuBBE_jxoyy,O=C1O[C@@H]2[C@H]3[N@@](CC2)CC=C3COC(=O)[C@]([C@H](C/C/1=C/C)C)(O)CO
1828,7602,CAS_NuBBE_jxozd,O=C1O[C@@H]2[C@@H]3[N@](CC2)CC=C3COC(=O)[C@]([C@H](C/C/1=C\C)C)(O)C
1829,11338,CAS_NuBBE_jxozd,O=C1O[C@@H]2[C@@H]3[N@](CC2)CC=C3COC(=O)[C@]([C@H](C/C/1=C\C)C)(O)C
1830,9008,CAS_NuBBE_jxozd,O=C1O[C@@H]2[C@@H]3[N@](CC2)CC=C3COC(=O)[C@]([C@H](C/C/1=C\C)C)(O)C
1831,11978,CAS_NuBBE_jxozd,O=C1O[C@@H]2[C@@H]3[N@](CC2)CC=C3COC(=O)[C@]([C@H](C/C/1=C\C)C)(O)C
1832,11976,CAS_NuBBE_jxoze,O=C1O[C@@H]2[C@@H]3[N@](CC2)CC=C3COC(=O)[C@](C(=C)C/C/1=C/C)(O)C
1833,11334,CAS_NuBBE_jxoze,O=C1O[C@@H]2[C@@H]3[N@](CC2)CC=C3COC(=O)[C@](C(=C)C/C/1=C/C)(O)C
1834,11740,CAS_NuBBE_jxozl,O[C@@H]1C[C@@H]2[C@@](CC1)([C@@H]1C(=CC2)[C@@H]2[C@](CC1)([C@H](CC2)[C@H](/C=C/[C@@H](C(C)C)CC)C)C)C
1836,12046,CAS_NuBBE_jxozl,O[C@@H]1C[C@@H]2[C@@](CC1)([C@@H]1C(=CC2)[C@@H]2[C@](CC1)([C@H](CC2)[C@H](/C=C/[C@@H](C(C)C)CC)C)C)C
1838,14716,CAS_NuBBE_jxozl,O[C@@H]1C[C@@H]2[C@@](CC1)([C@@H]1C(=CC2)[C@@H]2[C@](CC1)([C@H](CC2)[C@H](/C=C/[C@@H](C(C)C)CC)C)C)C
1837,8129,CAS_NuBBE_jxozl,O[C@@H]1C[C@@H]2[C@@](CC1)([C@@H]1C(=CC2)[C@@H]2[C@](CC1)([C@H](CC2)[C@H](/C=C/[C@@H](C(C)C)CC)C)C)C
1835,11163,CAS_NuBBE_jxozl,O[C@@H]1C[C@@H]2[C@@](CC1)([C@@H]1C(=CC2)[C@@H]2[C@](CC1)([C@H](CC2)[C@H](/C=C/[C@@H](C(C)C)CC)C)C)C
1854,15201,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1840,14840,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1841,13402,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1842,10090,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1843,13301,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1848,9717,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1849,8267,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1851,10837,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1839,9260,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1852,8755,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1853,7950,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1847,11678,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1864,15277,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1863,15337,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1855,11341,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1856,14627,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1857,9841,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1858,11056,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1880,12830,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1874,13018,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1859,10307,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1873,12683,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1866,10023,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1860,10153,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1861,9514,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1862,7834,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1865,11685,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1875,15499,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1867,8983,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1881,12546,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1869,9079,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1870,13795,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1871,13545,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1872,9891,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1877,14240,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1878,7458,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1868,15454,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1879,10971,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1882,10746,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1883,8782,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1884,13060,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1876,12463,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1892,9222,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1893,7794,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1885,10544,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1886,12952,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1887,9434,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1888,14970,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1844,12348,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1846,13837,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1889,12407,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1845,13891,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1850,12766,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1890,9386,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1891,8379,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C
1894,12927,CAS_NuBBE_jxozt,O=C1c2c(C(=O)C=C1C)c(O)ccc2
1895,13978,CAS_NuBBE_jxozt,O=C1c2c(C(=O)C=C1C)c(O)ccc2
1896,11504,CAS_NuBBE_jxpaf,O=C1Oc2c(OC)c3occc3c(c2C=C1)OC
1897,12707,CAS_NuBBE_jxpaf,O=C1Oc2c(OC)c3occc3c(c2C=C1)OC
1898,7261,CAS_NuBBE_jxpaf,O=C1Oc2c(OC)c3occc3c(c2C=C1)OC
1899,13446,CAS_NuBBE_jxpaf,O=C1Oc2c(OC)c3occc3c(c2C=C1)OC
1900,13629,CAS_NuBBE_jxpah,O=C1C(=C(Oc2c1c(O)cc(c2)O)c1cc(O)c(cc1)O)O[C@@H]1O[C@H]([C@H]([C@H]([C@H]1O)O)O)CO
1901,13107,CAS_NuBBE_jxpah,O=C1C(=C(Oc2c1c(O)cc(c2)O)c1cc(O)c(cc1)O)O[C@@H]1O[C@H]([C@H]([C@H]([C@H]1O)O)O)CO
1902,14205,CAS_NuBBE_jxpah,O=C1C(=C(Oc2c1c(O)cc(c2)O)c1cc(O)c(cc1)O)O[C@@H]1O[C@H]([C@H]([C@H]([C@H]1O)O)O)CO
1903,12917,CAS_NuBBE_jxpah,O=C1C(=C(Oc2c1c(O)cc(c2)O)c1cc(O)c(cc1)O)O[C@@H]1O[C@H]([C@H]([C@H]([C@H]1O)O)O)CO
1904,14206,CAS_NuBBE_jxpai,O=C1C(=C(Oc2c1c(O)cc(c2)O)c1cc(O)c(cc1)O)O[C@@H]1O[C@H]([C@H]([C@H]([C@H]1O)O)O)CO
1905,14682,CAS_NuBBE_jxpai,O=C1C(=C(Oc2c1c(O)cc(c2)O)c1cc(O)c(cc1)O)O[C@@H]1O[C@H]([C@H]([C@H]([C@H]1O)O)O)CO
1906,15615,CAS_NuBBE_jxpai,O=C1C(=C(Oc2c1c(O)cc(c2)O)c1cc(O)c(cc1)O)O[C@@H]1O[C@H]([C@H]([C@H]([C@H]1O)O)O)CO
1907,13530,CAS_NuBBE_jxpai,O=C1C(=C(Oc2c1c(O)cc(c2)O)c1cc(O)c(cc1)O)O[C@@H]1O[C@H]([C@H]([C@H]([C@H]1O)O)O)CO
1909,11807,CAS_NuBBE_jxpaj,O=C1C(=C(Oc2c1c(O)cc(c2)O[C@@H]1O[C@@H]([C@@H]([C@H]([C@H]1O)O)O)C)c1ccc(cc1)O)O[C@@H]1O[C@@H]([C@@H]([C@H]([C@H]1O)O)O)C
1910,12233,CAS_NuBBE_jxpaj,O=C1C(=C(Oc2c1c(O)cc(c2)O[C@@H]1O[C@@H]([C@@H]([C@H]([C@H]1O)O)O)C)c1ccc(cc1)O)O[C@@H]1O[C@@H]([C@@H]([C@H]([C@H]1O)O)O)C
1908,14684,CAS_NuBBE_jxpaj,O=C1C(=C(Oc2c1c(O)cc(c2)O[C@@H]1O[C@@H]([C@@H]([C@H]([C@H]1O)O)O)C)c1ccc(cc1)O)O[C@@H]1O[C@@H]([C@@H]([C@H]([C@H]1O)O)O)C
1912,13176,CAS_NuBBE_jxpaj,O=C1C(=C(Oc2c1c(O)cc(c2)O[C@@H]1O[C@@H]([C@@H]([C@H]([C@H]1O)O)O)C)c1ccc(cc1)O)O[C@@H]1O[C@@H]([C@@H]([C@H]([C@H]1O)O)O)C
1913,14278,CAS_NuBBE_jxpaj,O=C1C(=C(Oc2c1c(O)cc(c2)O[C@@H]1O[C@@H]([C@@H]([C@H]([C@H]1O)O)O)C)c1ccc(cc1)O)O[C@@H]1O[C@@H]([C@@H]([C@H]([C@H]1O)O)O)C
1911,11938,CAS_NuBBE_jxpaj,O=C1C(=C(Oc2c1c(O)cc(c2)O[C@@H]1O[C@@H]([C@@H]([C@H]([C@H]1O)O)O)C)c1ccc(cc1)O)O[C@@H]1O[C@@H]([C@@H]([C@H]([C@H]1O)O)O)C
1914,12547,CAS_NuBBE_jxpay,C12=C(CC[C@@H]([C@H]1C=C(CC2)C)C(C)C)C
