,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
351,CHEMBL4851228,450.0,nM,N#Cc1cnc(NCc2cncnc2C(F)(F)F)cc1N[C@H]1CC[C@@H](O)CC1,6.346787486224656,392.157243888,7,3,3.0895800000000015,True
352,CHEMBL477818,450.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)N4CCC(O)C4)cc23)ccc2[nH]ccc12,6.346787486224656,443.141595912,6,3,4.307700000000002,True
353,CHEMBL476149,450.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)N4CCCCC4)cc23)ccc2[nH]ccc12,6.346787486224656,441.16233135600004,5,2,5.727000000000004,True
354,CHEMBL1079611,450.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(S(=O)(=O)N3CCCC3)cc2)ccc2[nH]ccc12,6.346787486224656,483.17289604,5,2,5.441500000000004,True
355,CHEMBL3356474,470.0,nM,C[C@@H]1C(=O)NN=C2COc3cc(C(F)(F)F)c(NC4CNC4)cc3N21,6.327902142064282,355.125609412,6,3,1.1196999999999995,True
357,CHEMBL4861883,500.0,nM,CC1(C)C[C@H](Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC[C@@H]1O,6.301029995663981,419.19329504800004,6,3,4.330680000000004,True
358,CHEMBL4856779,500.0,nM,CC1(C)C[C@H](Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC(C)(C)[C@H]1O,6.301029995663981,447.22459517600004,6,3,4.966780000000005,True
359,CHEMBL4849510,500.0,nM,CC1(C)[C@@H](O)C[C@H]1Nc1nc(NCc2cncnc2OCC(F)F)ncc1C#N,6.301029995663981,405.17247935200004,9,3,1.9655799999999997,True
360,CHEMBL514041,500.0,nM,CCNC(=O)/C=C/c1cc2c(Nc3ccc4[nH]ccc4c3C)c(C#N)cnc2s1,6.301029995663981,401.13103122800004,5,3,4.850600000000004,True
361,CHEMBL475919,500.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)Nc4ccccc4)cc23)ccc2[nH]ccc12,6.301029995663981,449.13103122800004,5,3,6.353200000000004,True
362,CHEMBL4875258,500.0,nM,N#Cc1cnc(NCc2cnccc2C(F)(F)F)cc1NC[C@H]1CC[C@@H](O)CC1,6.301029995663981,405.177644984,6,3,3.9421800000000013,True
363,CHEMBL4859091,600.0,nM,CC1(C)[C@@H](O)C[C@H]1Nc1nc(NCc2cnccc2C(F)(F)F)ncc1C#N,6.221848749616356,392.1572438880001,7,3,2.9454800000000008,True
364,CHEMBL103506,610.0,nM,CCN1CCOCCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CC1,6.214670164989233,512.242355504,7,1,3.531900000000001,True
365,CHEMBL585878,620.0,nM,Cc1cc2c(C)c(Nc3c(C#N)cncc3/C=C/c3ccccc3)ccc2[nH]1,6.207608310501746,364.16879664000004,3,2,5.965420000000004,True
366,CHEMBL2147545,635.0,nM,OCCNc1nc(-c2ccncc2)cc2cnccc12,6.197226274708024,266.116761068,5,2,2.0959999999999996,True
367,CHEMBL4858914,640.0,nM,N#Cc1cnc(NCc2ccccc2C(F)(F)F)cc1N[C@H]1CC[C@@H](C(N)=O)CC1,6.1938200260161125,417.17764498400004,5,3,4.040180000000002,True
368,CHEMBL578783,670.0,nM,Cc1c(Nc2c(C#N)cncc2CCc2ccccc2)ccc2[nH]ccc12,6.173925197299173,352.16879664000004,3,2,5.271800000000003,True
369,CHEMBL596207,690.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CN2CCCCC2)ccc2[nH]ccc12,6.161150909262744,371.21099580000003,4,2,4.985700000000004,True
370,CHEMBL292495,690.0,nM,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCO[C@H](CO)CCn1cc2c2ccccc21,6.161150909262744,441.16885621600005,6,2,2.9444000000000017,True
371,CHEMBL4867906,700.0,nM,CC1(C)C[C@H](Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC(C)(C)[C@@H]1O,6.154901959985743,447.22459517600004,6,3,4.966780000000005,True
372,CHEMBL2147536,703.0,nM,NCCOc1nc(-c2ccncc2)cc2cnccc12,6.153044674980176,266.116761068,5,1,2.0293,True
373,CHEMBL401611,730.0,nM,CN1CCN(Cc2ccc(-c3cc4c(Nc5ccc6[nH]ccc6c5)c(C#N)cnc4s3)cc2)CC1,6.136677139879544,478.19396583200006,6,2,5.807280000000005,True
374,CHEMBL3356470,750.0,nM,Cc1cc2c(cc1NC1CNC1)N1C(=NNC(=O)[C@H]1C)CO2,6.1249387366083,301.153874848,6,3,0.4093199999999995,True
375,CHEMBL604050,760.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CN2CCC(O)CC2)ccc2[nH]ccc12,6.119186407719209,387.20591042000007,5,3,3.956500000000003,True
376,CHEMBL1094375,770.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(CN3CCOCC3)cn2)ccc2[nH]ccc12,6.113509274827518,450.216809452,6,2,4.884200000000004,True
377,CHEMBL477173,790.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)N(C)CCN(C)C)cc23)ccc2[nH]ccc12,6.102372908709558,458.18888045200003,6,2,4.734500000000003,True
378,CHEMBL584817,794.0,nM,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1nc(N2CCOCC2)nc2ccccc12,6.100179497572904,425.148789468,6,2,2.5149,True
379,CHEMBL569203,800.0,nM,Cc1cc2cc(Nc3c(C#N)cncc3/C=C/c3ccccc3)ccc2[nH]1,6.096910013008056,350.15314657600004,3,2,5.657000000000004,True
380,CHEMBL4851695,800.0,nM,CC1(C)C[C@H](Nc2nc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC[C@@H]1O,6.096910013008056,420.18854401600004,7,3,3.725680000000002,True
381,CHEMBL4873015,800.0,nM,COc1ncncc1CNc1cc(N[C@H]2CC[C@@H](O)CC2)c(C#N)cn1,6.096910013008056,354.18042394400004,8,3,2.0793799999999996,True
383,CHEMBL1080103,850.0,nM,Cc1ncc(C#N)c(Nc2ccc3[nH]ccc3c2C)c1/C=C/c1cccc(S(=O)(=O)N2CCCC2)c1,6.070581074285707,497.188546104,5,2,5.749920000000006,True
384,CHEMBL590109,860.0,nM,NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,6.065501548756432,425.1422646080001,7,3,4.397200000000002,True
385,CHEMBL568687,880.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccccc2)cc(Cl)c2[nH]ccc12,6.055517327849831,384.11417422400007,3,2,6.310400000000004,True
386,CHEMBL315389,880.0,nM,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCO[C@H](CNS(=O)(=O)c1ccccc1)CCn1cc2c2ccccc21,6.055517327849831,580.178040996,7,2,3.9306000000000028,True
387,CHEMBL1214998,881.0,nM,c1cc2c(N3CCNCC3)nc(-c3ccnc(NC4CCCCC4)c3)cc2cn1,6.055024091587953,388.237544896,6,2,3.8460000000000027,True
388,CHEMBL428690,890.0,nM,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,6.050609993355087,401.10300041999994,6,3,3.3046000000000015,True
389,CHEMBL4850874,900.0,nM,CC1(C)[C@H](Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)C[C@H]1C(N)=O,6.045757490560675,418.1728939520001,6,3,3.291080000000001,True
390,CHEMBL383541,930.0,nM,N[C@H](COc1cncc(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12,6.031517051446064,370.179361324,4,2,4.077100000000003,True
391,CHEMBL606342,930.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC[C@@H](O)C2)ccc2[nH]ccc12,6.031517051446064,401.221560484,5,3,4.346600000000004,True
392,CHEMBL2147539,932.0,nM,NC(CNc1nc(-c2ccncc2)cc2cnccc12)Cc1ccccc1,6.030584087646019,355.179695672,5,2,3.673700000000003,True
393,CHEMBL1214930,963.0,nM,OCCCNc1nc(-c2ccncc2)cc2cnccc12,6.016373712875465,280.132411132,5,2,2.4861000000000004,True
394,CHEMBL301860,970.0,nM,CC(C)N1CCC(n2cc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,6.013228265733755,466.2368762,5,1,4.745500000000004,True
395,CHEMBL494000,980.0,nM,CCc1c(Nc2c(C#N)cncc2-c2ccc(OC)c(OC)c2)ccc2[nH]ccc12,6.008773924307505,398.174275944,5,2,5.424780000000004,True
396,CHEMBL1214933,1000.0,nM,Clc1cc(-c2cc3cnccc3c(N3CCNCC3)n2)ccn1,6.0,325.109423192,5,1,2.7548000000000012,True
397,CHEMBL300138,1000.0,nM,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,6.0,515.2321251679999,6,1,4.932300000000004,True
398,CHEMBL1214931,1000.0,nM,CNc1cc(-c2cc3cnccc3c(NCCCO)n2)ccn1,6.0,309.15896022800007,6,3,2.5278,True
399,CHEMBL257819,1100.0,nM,N#Cc1cnc2sc(-c3ccc(CN4CCOCC4)cc3)cc2c1Nc1ccc2[nH]ccc2c1,5.958607314841775,465.16233135600004,6,2,5.892080000000004,True
400,CHEMBL578169,1100.0,nM,N#Cc1cncc(/C=C/c2ccccc2)c1Nc1cc2cc[nH]c2cc1Cl,5.958607314841775,370.09852416000007,3,2,6.001980000000003,True
401,CHEMBL103628,1160.0,nM,CN1CCN(C)CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCN(C)CC1,5.935542010773082,524.2899743920001,7,1,2.972200000000001,True
402,CHEMBL4851347,1200.0,nM,N#Cc1cnc(NCc2cnccc2C(F)(F)F)cc1N[C@H]1CC[C@@H](c2nc[nH]n2)CC1,5.920818753952375,442.1841273320001,7,3,4.2355800000000015,True
403,CHEMBL296682,1200.0,nM,Nc1nccc(-c2c[nH]c3c(Br)ccc(O)c23)n1,5.920818753952375,303.995973008,4,3,2.6752000000000007,True
404,CHEMBL592935,1300.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC[C@H](O)C2)ccc2[nH]ccc12,5.886056647693163,401.221560484,5,3,4.346600000000004,True
405,CHEMBL477817,1300.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)N4CCCC4)cc23)ccc2[nH]ccc12,5.886056647693163,427.14668129200004,5,2,5.3369000000000035,True
406,CHEMBL1080802,1300.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(S(=O)(=O)N(C)C)cc2)ccc2[nH]ccc12,5.886056647693163,457.157245976,5,2,4.907300000000004,True
407,CHEMBL55379,1400.0,nM,FC(F)C(F)(F)Oc1cccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c1,5.853871964321762,402.110373948,4,2,5.605200000000003,True
408,CHEMBL466037,1400.0,nM,COc1ccc(-c2cncc(C#N)c2Nc2ccc3c(ccn3C)c2C)cc1OC,5.853871964321762,398.174275944,6,1,5.181200000000005,True
409,CHEMBL566060,1400.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccccc2)cc(C)c2[nH]ccc12,5.853871964321762,364.16879664000004,3,2,5.965420000000004,True
410,CHEMBL106384,1500.0,nM,CN1CCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCN(C)CC1,5.823908740944319,511.25833991600007,7,1,3.0570000000000013,True
412,CHEMBL4876360,1600.0,nM,CNC(=O)[C@H]1CC[C@@H](Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC1,5.795880017344075,432.1885440160001,6,3,3.6958800000000016,True
413,CHEMBL578984,1600.0,nM,Cc1c(Oc2c(C#N)cncc2/C=C/c2ccccc2)ccc2[nH]ccc12,5.795880017344075,351.137162164,3,1,5.705700000000004,True
414,CHEMBL476134,1800.0,nM,Cc1c(Nc2c(C#N)cnc3sc(CCC(=O)N4CCCC4)cc23)ccc2[nH]ccc12,5.7447274948966935,429.16233135600004,5,2,5.256300000000004,True
415,CHEMBL4870192,1800.0,nM,CN(C)C(=O)[C@H]1CC[C@@H](Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC1,5.7447274948966935,446.2041940800001,6,2,4.038080000000002,True
416,CHEMBL476127,1800.0,nM,COCCNC(=O)/C=C/c1cc2c(Nc3ccc4[nH]ccc4c3C)c(C#N)cnc2s1,5.7447274948966935,431.14159591200007,6,3,4.477100000000003,True
417,CHEMBL300422,1800.0,nM,O=C(OC1CNCC1Cc1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1,5.7447274948966935,493.13728131599987,9,6,2.425700000000001,True
420,CHEMBL4873812,2000.0,nM,CC1(C)[C@@H](Nc2nc(NCc3cnccc3C(F)(F)F)ncc2C#N)C[C@@H]1O,5.698970004336019,392.15724388800004,7,3,2.945480000000001,True
423,CHEMBL315357,2000.0,nM,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCO[C@H](CN1CCOCC1)CCn1cc2c2ccccc21,5.698970004336019,510.22670544000005,7,1,3.2843000000000018,True
424,CHEMBL409155,2000.0,nM,N#Cc1cnc2sc(-c3ccccc3)cc2c1Nc1ccc2[nH]ccc2c1,5.698970004336019,366.093917448,4,2,6.059880000000003,True
425,CHEMBL4851812,2000.0,nM,N#Cc1cnc(NCc2cnccc2C(F)(F)F)cc1NC[C@H]1CC[C@H](O)CC1,5.698970004336019,405.177644984,6,3,3.9421800000000013,True
426,CHEMBL577254,2000.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCN(OC(=O)C(C)(C)C)CC2)ccc2[nH]ccc12,5.698970004336019,486.274324328,7,2,5.0118000000000045,True
427,CHEMBL513913,2100.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)N(C)C)cc23)ccc2[nH]ccc12,5.6777807052660805,401.13103122800004,5,2,4.802700000000002,True
428,CHEMBL494229,2100.0,nM,COc1ccc(-c2cncc(C#N)c2N(C)c2ccc3[nH]ccc3c2)cc1OC,5.6777807052660805,384.15862588,5,1,4.886680000000004,True
429,CHEMBL4853493,2200.0,nM,CC1(C)C[C@H](Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC[C@H]1O,5.657577319177793,419.19329504800004,6,3,4.330680000000004,True
431,CHEMBL4855568,2400.0,nM,CC1(C)C[C@@H](Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC[C@@H]1O,5.619788758288394,419.19329504800004,6,3,4.330680000000004,True
432,CHEMBL566868,2400.0,nM,Cc1c(Nc2c(C#N)cncc2-c2ccccc2CN(C)C)ccc2[nH]ccc12,5.619788758288394,381.19534573600004,4,2,5.215200000000004,True
433,CHEMBL4849429,2400.0,nM,CC1(C)C[C@@H](Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC[C@H]1O,5.619788758288394,419.19329504800004,6,3,4.330680000000004,True
435,CHEMBL316239,2600.0,nM,NC[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,5.585026652029182,440.18484062799996,6,2,2.910800000000001,True
436,CHEMBL91959,2800.0,nM,CN1CCN(C[C@@H]2CCn3cc(c4ccccc43)C3=C(C(=O)NC3=O)c3cn(c4ccccc34)CCO2)CC1,5.552841968657781,523.258339916,7,1,3.1995000000000013,True
438,CHEMBL1079903,3300.0,nM,CCN(CC)S(=O)(=O)c1ccc(/C=C/c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)cc1,5.481486060122112,485.1885461040001,5,2,5.687500000000005,True
439,CHEMBL256739,3300.0,nM,CCc1c(Nc2c(C#N)cnc3sc(-c4ccccc4)cc23)ccc2[nH]ccc12,5.481486060122112,394.125217576,4,2,6.622280000000004,True
440,CHEMBL419866,3300.0,nM,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCO[C@H](CN1CCCC1)CCn1cc2c2ccccc21,5.481486060122112,494.23179082000007,6,1,4.047900000000003,True
441,CHEMBL585681,3500.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccccc2)ccc2c1ccn2C,5.455931955649724,364.16879664000004,4,1,5.667400000000005,True
445,CHEMBL476150,4100.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)N4CCOCC4)cc23)ccc2[nH]ccc12,5.3872161432802645,443.141595912,6,2,4.573300000000002,True
447,CHEMBL4878146,4200.0,nM,N#Cc1cnc(NCc2ccccc2C(F)(F)F)cc1N[C@H]1C[C@@H](C(N)=O)C1,5.376750709602099,389.14634485600004,5,3,3.2599800000000014,True
448,CHEMBL4878438,4200.0,nM,N#Cc1cnc(NCc2cnccc2C(F)(F)F)cc1NC[C@H]1C[C@@H](O)C1,5.376750709602099,377.146344856,6,3,3.16198,True
450,CHEMBL4873647,4400.0,nM,CC(F)(F)COc1ncncc1CNc1ncc(C#N)c(N[C@@H]2CC[C@H](O)C(C)(C)C2)n1,5.356547323513812,447.21942954400004,9,3,3.135880000000001,True
451,CHEMBL293991,4400.0,nM,NCCCn1ccc2c(-c3ccnc(Nc4cccc(OC(F)(F)C(F)F)c4)n3)cccc21,5.356547323513812,459.168223172,6,2,5.427400000000003,True
453,CHEMBL1079567,4400.0,nM,Cc1ncc(C#N)c(Nc2ccc3[nH]ccc3c2C)c1/C=C/c1ccc(S(=O)(=O)N2CCN(C)CC2)cc1,5.356547323513812,526.2150952000001,6,2,4.901520000000005,True
454,CHEMBL4849864,4500.0,nM,CC1(C)[C@@H](Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)C[C@H]1C(N)=O,5.346787486224656,418.1728939520001,6,3,3.291080000000001,True
455,CHEMBL4858037,4500.0,nM,CC1(C)[C@H](O)C[C@H]1Nc1nc(NCc2cnccc2C(F)(F)F)ncc1C#N,5.346787486224656,392.1572438880001,7,3,2.9454800000000008,True
456,CHEMBL4872717,4500.0,nM,N#Cc1cnc(NCc2cnccc2C(F)(F)F)cc1N[C@H]1CC[C@@H](O)CC1,5.346787486224656,391.16199492,6,3,3.694580000000001,True
457,CHEMBL4861789,4500.0,nM,N#Cc1cnc(NCc2ccccc2C(F)(F)F)cc1N[C@H]1CC[C@@H](O)CC1,5.346787486224656,390.16674595200004,5,3,4.299580000000002,True
458,CHEMBL4873755,5000.0,nM,CO[C@H]1CC[C@@H](Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC1,5.301029995663981,405.17764498400004,6,2,4.3486800000000025,True
459,CHEMBL4853079,5000.0,nM,N#Cc1cnc(NCc2cnccc2C(F)(F)F)cc1NCC1CCOCC1,5.301029995663981,391.16199492,6,2,3.817680000000002,True
460,CHEMBL4864053,5000.0,nM,CO[C@H]1CC[C@@H](CNc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC1,5.301029995663981,419.19329504800004,6,2,4.596280000000004,True
461,CHEMBL4874653,5500.0,nM,N#Cc1cnc(NCc2cnccc2C(F)(F)F)cc1N[C@H]1CC[C@@H](n2cncn2)CC1,5.259637310505756,442.1841273320001,8,2,4.166480000000002,True
463,CHEMBL383264,6100.0,nM,N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12,5.214670164989233,394.179361324,4,2,4.726900000000003,True
464,CHEMBL4870017,6500.0,nM,N#Cc1cnc(NCc2cnccc2C(F)(F)F)cc1N[C@H]1CC[C@H](O)CC1,5.187086643357144,391.16199492,6,3,3.694580000000001,True
466,CHEMBL1079745,7100.0,nM,Cc1ncc(C#N)c(Nc2ccc3[nH]ccc3c2C)c1/C=C/c1ccc(S(=O)(=O)N2CCCC2)cc1,5.1487416512809245,497.188546104,5,2,5.749920000000006,True
467,CHEMBL328229,7800.0,nM,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCO[C@H](CNCc1ccccc1)CCn1cc2c2ccccc21,5.107905397309519,530.2317908200001,6,2,4.741900000000004,True
468,CHEMBL4875806,8500.0,nM,CC1(C)[C@H](O)C[C@@H]1Nc1nc(NCc2cnccc2C(F)(F)F)ncc1C#N,5.070581074285707,392.1572438880001,7,3,2.9454800000000008,True
470,CHEMBL4861249,9800.0,nM,N#Cc1cnc(NCc2cnccc2C(F)(F)F)cc1NC1CCOCC1,5.008773924307505,377.146344856,6,2,3.5700800000000017,True
471,CHEMBL576233,10000.0,nM,CN(c1ccc2[nH]ccc2c1)c1c(C#N)cncc1/C=C/c1ccccc1,5.0,350.153146576,3,1,5.372880000000004,True
473,CHEMBL418270,17000.0,nM,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1cccnc1,4.769551078621726,368.138559132,6,2,3.9295000000000018,True
474,CHEMBL56669,19000.0,nM,CCCCCC(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1,4.721246399047171,361.19026035600007,5,2,4.801000000000003,True
475,CHEMBL1079612,20000.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(S(=O)(=O)N3CCCCC3)cc2)ccc2[nH]ccc12,4.698970004336019,497.188546104,5,2,5.831600000000004,True
476,CHEMBL459729,20300.0,nM,Cc1cc(C2CCN(CCCF)CC2)cc2[nH]c(-c3c(NCCn4cc(Cl)cn4)cc[nH]c3=O)nc12,4.692503962086787,511.2262645120001,6,3,4.727620000000003,True
478,CHEMBL291963,21000.0,nM,c1cncc(-c2ccnc(Nc3cccc(-n4ccnc4)c3)n2)c1,4.6777807052660805,314.127994448,6,1,3.4679,True
481,CHEMBL277931,23000.0,nM,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccc1,4.638272163982407,367.143310164,5,2,4.534500000000002,True
482,CHEMBL300817,23000.0,nM,Clc1cccc(Nc2nccc(-c3cccnc3)n2)c1,4.638272163982407,282.067224032,4,1,3.9356000000000018,True
483,CHEMBL55592,24000.0,nM,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccncc1,4.619788758288394,368.138559132,6,2,3.9295000000000018,True
485,CHEMBL3632674,33200.0,nM,CC(C)(C)C(=O)OCC(CO)c1ccc(OCc2ccccc2)cc1,4.478861916295964,342.183109312,4,1,3.930800000000003,True
486,CHEMBL58436,34000.0,nM,c1cc(Nc2nccc(-c3cccnc3)n2)cc(OCCn2ccnc2)c1,4.468521082957745,358.15420919600007,7,1,3.5577000000000014,True
487,CHEMBL57690,39000.0,nM,c1ccc(Nc2nccc(-c3cccnc3)n2)cc1,4.4089353929735005,248.106196384,4,1,3.2822000000000013,True
488,CHEMBL3632675,39900.0,nM,O=C(Cc1ccccc1)OCC(CO)c1ccc(OCc2ccccc2)cc1,4.399027104313252,376.167459248,4,1,4.127400000000003,True
489,CHEMBL259922,40000.0,nM,Cc1ccc(C(=O)Nc2ccon2)cc1Nc1ncnc2c1cnn2-c1ccccc1,4.3979400086720375,411.1443727840001,8,2,4.107820000000002,True
490,CHEMBL294037,42000.0,nM,Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)COC2,4.376750709602099,292.058302724,7,6,1.6173999999999993,True
492,CHEMBL300936,45000.0,nM,CC(C)(C)c1cnc(CSc2cnc(NC(=O)Cc3ccc(CNC(CO)CO)cc3)s2)o1,4.346787486224656,490.1708474399999,9,4,3.3449000000000018,True
493,CHEMBL108505,46000.0,nM,CC(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C12,4.337242168318426,458.37599545999996,2,2,7.169400000000009,True
495,CHEMBL425904,50000.0,nM,CC(CN(C)C)Oc1ccc(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,4.301029995663981,374.1258015280001,6,2,2.9745800000000004,True
497,CHEMBL568186,64000.0,nM,Cn1ccc2cc(Nc3c(C#N)cncc3/C=C/c3ccccc3)ccc21,4.1938200260161125,350.153146576,4,1,5.358980000000003,True
