,molecule_chembl_id,IC50,units,smiles,pIC50
308,CHEMBL149313,300.0,nM,COC(=O)c1cccc(O)c1C(=O)c1c(O)cc(C(=O)OCCCc2ccc(O)cc2)cc1O,6.522878745280337
309,CHEMBL4102228,303.0,nM,CN(C)Cc1ccc2ccc(Cl)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2c1,6.518557371497695
310,CHEMBL302304,310.0,nM,O=C(N[C@@H]1CNC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)OCC2CCCCC2)c(O)c1)c1ccc(O)cc1,6.508638306165727
311,CHEMBL409274,310.0,nM,N#Cc1cnc2sc(-c3ccccc3)cc2c1Nc1cccc2[nH]ccc12,6.508638306165727
312,CHEMBL596414,310.0,nM,CC(=O)NC1CCN(CC/C=C/c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)CC1,6.508638306165727
313,CHEMBL1081920,320.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(CS(=O)(=O)N3CCN(C)CC3)cc2)ccc2[nH]ccc12,6.494850021680094
314,CHEMBL4854104,320.0,nM,CC(C)(F)c1ncncc1CNc1ncc(C#N)c(N[C@@H]2C[C@H](O)C2(C)C)n1,6.494850021680094
315,CHEMBL293500,330.0,nM,O=C(NC[C@@H]1CCC[C@H]1NC(=O)c1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1,6.481486060122112
316,CHEMBL3356472,330.0,nM,C[C@@H]1C(=O)NN=C2COc3cc(-c4ccccc4)c(NC4CNC4)cc3N21,6.481486060122112
317,CHEMBL515456,330.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)NN4CCCC4)cc23)ccc2[nH]ccc12,6.481486060122112
318,CHEMBL309078,340.0,nM,CC1(C)C2CCC1(C)[C@@H](OC(=O)c1cc(O)c(C(=O)c3c(O)cccc3C(=O)O)c(O)c1)[C@@H]2NC(=O)c1ccc(O)cc1,6.468521082957745
319,CHEMBL514356,340.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)N4CC[C@H](N(C)C)C4)cc23)ccc2[nH]ccc12,6.468521082957745
320,CHEMBL306170,340.0,nM,CC1(C)C2CCC1(C)C(OC(=O)c1cc(O)c(C(=O)c3c(O)cccc3C(=O)O)c(O)c1)C2NC(=O)c1ccc(O)cc1,6.468521082957745
321,CHEMBL512606,340.0,nM,COc1ccccc1-c1cncc(C#N)c1Nc1ccc2[nH]ccc2c1C,6.468521082957745
322,CHEMBL103055,350.0,nM,CCN1CCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCOCC1,6.455931955649724
323,CHEMBL492251,350.0,nM,COc1ccc(-c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2)cc1OC,6.455931955649724
324,CHEMBL568974,350.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C\c2ccccc2)ccc2[nH]ccc12,6.455931955649724
325,CHEMBL509448,350.0,nM,COc1ccc(-c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2OC)cc1OC,6.455931955649724
326,CHEMBL146847,360.0,nM,COC(=O)c1cccc(O)c1C(=O)c1c(O)cc(C(=O)OC[C@@H](Cc2ccc(O)cc2)NS(=O)(=O)c2ccccc2)cc1O,6.443697499232712
327,CHEMBL256535,370.0,nM,Cc1c(Nc2c(C#N)cnc3sc(-c4ccccc4)cc23)ccc2[nH]ccc12,6.431798275933005
328,CHEMBL2147540,371.0,nM,CN(CCN)c1nc(-c2ccncc2)cc2cnccc12,6.430626090384954
329,CHEMBL480641,380.0,nM,Cc1c(Nc2c(C#N)cnc3sc(-c4ccccc4CN(C)C)cc23)ccc2[nH]ccc12,6.42021640338319
330,CHEMBL479057,380.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)N4CCCC4)c(C)c23)ccc2[nH]ccc12,6.42021640338319
331,CHEMBL2147552,386.0,nM,Cc1cnccc1-c1cc2cnccc2c(NCC(C)(C)N)n1,6.413412695328245
332,CHEMBL595753,390.0,nM,CC(=O)N1CCN(CC/C=C/c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)CC1,6.4089353929735005
333,CHEMBL1081359,390.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2cccc(S(=O)(=O)N3CCCCC3)c2)ccc2[nH]ccc12,6.4089353929735005
334,CHEMBL585113,390.0,nM,Cc1c(Nc2c(C#N)cncc2-c2ccc(CN3CCCCC3)o2)ccc2[nH]ccc12,6.4089353929735005
335,CHEMBL55394,400.0,nM,Cn1cc(C2=C(c3cn(C4CCN(CC5CC5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,6.3979400086720375
336,CHEMBL53596,400.0,nM,CN1CCC(n2cc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,6.3979400086720375
337,CHEMBL4870774,400.0,nM,N#Cc1cnc(NCc2cnccc2C(F)(F)F)cc1N[C@H]1CC[C@@H](C(N)=O)CC1,6.3979400086720375
338,CHEMBL55788,400.0,nM,Cn1cc(C2=C(c3cn(C4CCNCC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,6.3979400086720375
339,CHEMBL52654,400.0,nM,CN1CCC(n2cc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,6.3979400086720375
340,CHEMBL480222,410.0,nM,Cc1ccc(CN(C)C)cc1-c1cc2c(Nc3ccc4[nH]ccc4c3C)c(C#N)cnc2s1,6.3872161432802645
341,CHEMBL149873,410.0,nM,O=C(NCCOC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,6.3872161432802645
342,CHEMBL149604,410.0,nM,CS(=O)(=O)NC(COC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)Cc1ccc(O)cc1,6.3872161432802645
343,CHEMBL594784,410.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCN(S(=O)(=O)c3ccccc3)CC2)ccc2[nH]ccc12,6.3872161432802645
344,CHEMBL566074,420.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/C2CCCCC2)ccc2[nH]ccc12,6.376750709602099
345,CHEMBL367488,420.0,nM,O=C(N[C@H]1CNCCCC1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,6.376750709602099
346,CHEMBL515166,420.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)NN(C)C)cc23)ccc2[nH]ccc12,6.376750709602099
347,CHEMBL299987,420.0,nM,CC(=O)Nc1cccc(O)c1C(=O)c1c(O)cc(C(=O)O[C@@H]2CCC[C@H]2NC(=O)c2ccc(O)cc2)cc1O,6.376750709602099
348,CHEMBL77970,420.0,nM,O=C(N[C@H]1CNCCC[C@@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,6.376750709602099
349,CHEMBL514533,430.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)N4CC[C@@H](N(C)C)C4)cc23)ccc2[nH]ccc12,6.366531544420413
350,CHEMBL302449,446.0,nM,Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O,6.350665141287858
351,CHEMBL4851228,450.0,nM,N#Cc1cnc(NCc2cncnc2C(F)(F)F)cc1N[C@H]1CC[C@@H](O)CC1,6.346787486224656
352,CHEMBL477818,450.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)N4CCC(O)C4)cc23)ccc2[nH]ccc12,6.346787486224656
353,CHEMBL476149,450.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)N4CCCCC4)cc23)ccc2[nH]ccc12,6.346787486224656
354,CHEMBL1079611,450.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(S(=O)(=O)N3CCCC3)cc2)ccc2[nH]ccc12,6.346787486224656
355,CHEMBL3356474,470.0,nM,C[C@@H]1C(=O)NN=C2COc3cc(C(F)(F)F)c(NC4CNC4)cc3N21,6.327902142064282
356,CHEMBL368895,490.0,nM,CN(C)CCCn1nc(C2=C(c3cn(-c4ccc5ccccc5c4)c4ccccc34)C(=O)NC2=O)c2ccccc21,6.309803919971486
357,CHEMBL4861883,500.0,nM,CC1(C)C[C@H](Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC[C@@H]1O,6.301029995663981
358,CHEMBL4856779,500.0,nM,CC1(C)C[C@H](Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC(C)(C)[C@H]1O,6.301029995663981
359,CHEMBL4849510,500.0,nM,CC1(C)[C@@H](O)C[C@H]1Nc1nc(NCc2cncnc2OCC(F)F)ncc1C#N,6.301029995663981
360,CHEMBL514041,500.0,nM,CCNC(=O)/C=C/c1cc2c(Nc3ccc4[nH]ccc4c3C)c(C#N)cnc2s1,6.301029995663981
361,CHEMBL475919,500.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)Nc4ccccc4)cc23)ccc2[nH]ccc12,6.301029995663981
362,CHEMBL4875258,500.0,nM,N#Cc1cnc(NCc2cnccc2C(F)(F)F)cc1NC[C@H]1CC[C@@H](O)CC1,6.301029995663981
363,CHEMBL4859091,600.0,nM,CC1(C)[C@@H](O)C[C@H]1Nc1nc(NCc2cnccc2C(F)(F)F)ncc1C#N,6.221848749616356
364,CHEMBL103506,610.0,nM,CCN1CCOCCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CC1,6.214670164989233
365,CHEMBL585878,620.0,nM,Cc1cc2c(C)c(Nc3c(C#N)cncc3/C=C/c3ccccc3)ccc2[nH]1,6.207608310501746
366,CHEMBL2147545,635.0,nM,OCCNc1nc(-c2ccncc2)cc2cnccc12,6.197226274708024
367,CHEMBL4858914,640.0,nM,N#Cc1cnc(NCc2ccccc2C(F)(F)F)cc1N[C@H]1CC[C@@H](C(N)=O)CC1,6.1938200260161125
368,CHEMBL578783,670.0,nM,Cc1c(Nc2c(C#N)cncc2CCc2ccccc2)ccc2[nH]ccc12,6.173925197299173
369,CHEMBL596207,690.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CN2CCCCC2)ccc2[nH]ccc12,6.161150909262744
370,CHEMBL292495,690.0,nM,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCO[C@H](CO)CCn1cc2c2ccccc21,6.161150909262744
371,CHEMBL4867906,700.0,nM,CC1(C)C[C@H](Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC(C)(C)[C@@H]1O,6.154901959985743
372,CHEMBL2147536,703.0,nM,NCCOc1nc(-c2ccncc2)cc2cnccc12,6.153044674980176
373,CHEMBL401611,730.0,nM,CN1CCN(Cc2ccc(-c3cc4c(Nc5ccc6[nH]ccc6c5)c(C#N)cnc4s3)cc2)CC1,6.136677139879544
374,CHEMBL3356470,750.0,nM,Cc1cc2c(cc1NC1CNC1)N1C(=NNC(=O)[C@H]1C)CO2,6.1249387366083
375,CHEMBL604050,760.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CN2CCC(O)CC2)ccc2[nH]ccc12,6.119186407719209
376,CHEMBL1094375,770.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(CN3CCOCC3)cn2)ccc2[nH]ccc12,6.113509274827518
377,CHEMBL477173,790.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)N(C)CCN(C)C)cc23)ccc2[nH]ccc12,6.102372908709558
378,CHEMBL584817,794.0,nM,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1nc(N2CCOCC2)nc2ccccc12,6.100179497572904
379,CHEMBL569203,800.0,nM,Cc1cc2cc(Nc3c(C#N)cncc3/C=C/c3ccccc3)ccc2[nH]1,6.096910013008056
380,CHEMBL4851695,800.0,nM,CC1(C)C[C@H](Nc2nc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC[C@@H]1O,6.096910013008056
381,CHEMBL4873015,800.0,nM,COc1ncncc1CNc1cc(N[C@H]2CC[C@@H](O)CC2)c(C#N)cn1,6.096910013008056
382,CHEMBL151731,820.0,nM,O=C(NC(COC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)Cc1ccc(O)cc1)c1ccc(O)cc1,6.086186147616283
383,CHEMBL1080103,850.0,nM,Cc1ncc(C#N)c(Nc2ccc3[nH]ccc3c2C)c1/C=C/c1cccc(S(=O)(=O)N2CCCC2)c1,6.070581074285707
384,CHEMBL590109,860.0,nM,NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,6.065501548756432
385,CHEMBL568687,880.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccccc2)cc(Cl)c2[nH]ccc12,6.055517327849831
386,CHEMBL315389,880.0,nM,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCO[C@H](CNS(=O)(=O)c1ccccc1)CCn1cc2c2ccccc21,6.055517327849831
387,CHEMBL1214998,881.0,nM,c1cc2c(N3CCNCC3)nc(-c3ccnc(NC4CCCCC4)c3)cc2cn1,6.055024091587953
388,CHEMBL428690,890.0,nM,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,6.050609993355087
389,CHEMBL4850874,900.0,nM,CC1(C)[C@H](Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)C[C@H]1C(N)=O,6.045757490560675
390,CHEMBL383541,930.0,nM,N[C@H](COc1cncc(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12,6.031517051446064
391,CHEMBL606342,930.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC[C@@H](O)C2)ccc2[nH]ccc12,6.031517051446064
392,CHEMBL2147539,932.0,nM,NC(CNc1nc(-c2ccncc2)cc2cnccc12)Cc1ccccc1,6.030584087646019
393,CHEMBL1214930,963.0,nM,OCCCNc1nc(-c2ccncc2)cc2cnccc12,6.016373712875465
394,CHEMBL301860,970.0,nM,CC(C)N1CCC(n2cc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,6.013228265733755
395,CHEMBL494000,980.0,nM,CCc1c(Nc2c(C#N)cncc2-c2ccc(OC)c(OC)c2)ccc2[nH]ccc12,6.008773924307505
396,CHEMBL1214933,1000.0,nM,Clc1cc(-c2cc3cnccc3c(N3CCNCC3)n2)ccn1,6.0
397,CHEMBL300138,1000.0,nM,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,6.0
398,CHEMBL1214931,1000.0,nM,CNc1cc(-c2cc3cnccc3c(NCCCO)n2)ccn1,6.0
399,CHEMBL257819,1100.0,nM,N#Cc1cnc2sc(-c3ccc(CN4CCOCC4)cc3)cc2c1Nc1ccc2[nH]ccc2c1,5.958607314841775
400,CHEMBL578169,1100.0,nM,N#Cc1cncc(/C=C/c2ccccc2)c1Nc1cc2cc[nH]c2cc1Cl,5.958607314841775
401,CHEMBL103628,1160.0,nM,CN1CCN(C)CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCN(C)CC1,5.935542010773082
402,CHEMBL4851347,1200.0,nM,N#Cc1cnc(NCc2cnccc2C(F)(F)F)cc1N[C@H]1CC[C@@H](c2nc[nH]n2)CC1,5.920818753952375
403,CHEMBL296682,1200.0,nM,Nc1nccc(-c2c[nH]c3c(Br)ccc(O)c23)n1,5.920818753952375
404,CHEMBL592935,1300.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC[C@H](O)C2)ccc2[nH]ccc12,5.886056647693163
405,CHEMBL477817,1300.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)N4CCCC4)cc23)ccc2[nH]ccc12,5.886056647693163
406,CHEMBL1080802,1300.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(S(=O)(=O)N(C)C)cc2)ccc2[nH]ccc12,5.886056647693163
407,CHEMBL55379,1400.0,nM,FC(F)C(F)(F)Oc1cccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c1,5.853871964321762
408,CHEMBL466037,1400.0,nM,COc1ccc(-c2cncc(C#N)c2Nc2ccc3c(ccn3C)c2C)cc1OC,5.853871964321762
409,CHEMBL566060,1400.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccccc2)cc(C)c2[nH]ccc12,5.853871964321762
410,CHEMBL106384,1500.0,nM,CN1CCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCN(C)CC1,5.823908740944319
411,CHEMBL426587,1500.0,nM,CN(C)CCCn1nc(C2=C(c3cn(-c4csc5ccccc45)c4ccccc34)C(=O)NC2=O)c2ccccc21,5.823908740944319
412,CHEMBL4876360,1600.0,nM,CNC(=O)[C@H]1CC[C@@H](Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC1,5.795880017344075
413,CHEMBL578984,1600.0,nM,Cc1c(Oc2c(C#N)cncc2/C=C/c2ccccc2)ccc2[nH]ccc12,5.795880017344075
414,CHEMBL476134,1800.0,nM,Cc1c(Nc2c(C#N)cnc3sc(CCC(=O)N4CCCC4)cc23)ccc2[nH]ccc12,5.7447274948966935
415,CHEMBL4870192,1800.0,nM,CN(C)C(=O)[C@H]1CC[C@@H](Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC1,5.7447274948966935
416,CHEMBL476127,1800.0,nM,COCCNC(=O)/C=C/c1cc2c(Nc3ccc4[nH]ccc4c3C)c(C#N)cnc2s1,5.7447274948966935
417,CHEMBL300422,1800.0,nM,O=C(OC1CNCC1Cc1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1,5.7447274948966935
418,CHEMBL103667,1900.0,nM,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,5.721246399047171
419,CHEMBL150422,1900.0,nM,O=C(OCC(NS(=O)(=O)c1ccccc1)c1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1,5.721246399047171
420,CHEMBL4873812,2000.0,nM,CC1(C)[C@@H](Nc2nc(NCc3cnccc3C(F)(F)F)ncc2C#N)C[C@@H]1O,5.698970004336019
421,CHEMBL300658,2000.0,nM,CC(C)(C)C(=O)OCn1nnc(-c2cccc(O)c2C(=O)c2c(O)cc(C(=O)O[C@@H]3CCC[C@H]3NC(=O)c3ccc(O)cc3)cc2O)n1,5.698970004336019
422,CHEMBL1079566,2000.0,nM,Cc1ncc(C#N)c(Nc2ccc3[nH]ccc3c2C)c1/C=C/c1cccc(S(=O)(=O)N2CCCCC2)c1,5.698970004336019
423,CHEMBL315357,2000.0,nM,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCO[C@H](CN1CCOCC1)CCn1cc2c2ccccc21,5.698970004336019
424,CHEMBL409155,2000.0,nM,N#Cc1cnc2sc(-c3ccccc3)cc2c1Nc1ccc2[nH]ccc2c1,5.698970004336019
425,CHEMBL4851812,2000.0,nM,N#Cc1cnc(NCc2cnccc2C(F)(F)F)cc1NC[C@H]1CC[C@H](O)CC1,5.698970004336019
426,CHEMBL577254,2000.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCN(OC(=O)C(C)(C)C)CC2)ccc2[nH]ccc12,5.698970004336019
427,CHEMBL513913,2100.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)N(C)C)cc23)ccc2[nH]ccc12,5.6777807052660805
428,CHEMBL494229,2100.0,nM,COc1ccc(-c2cncc(C#N)c2N(C)c2ccc3[nH]ccc3c2)cc1OC,5.6777807052660805
429,CHEMBL4853493,2200.0,nM,CC1(C)C[C@H](Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC[C@H]1O,5.657577319177793
430,CHEMBL360304,2200.0,nM,CN(C)CCCn1nc(C2=C(c3cn(-c4cccc5ccccc45)c4ccccc34)C(=O)NC2=O)c2ccccc21,5.657577319177793
431,CHEMBL4855568,2400.0,nM,CC1(C)C[C@@H](Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC[C@@H]1O,5.619788758288394
432,CHEMBL566868,2400.0,nM,Cc1c(Nc2c(C#N)cncc2-c2ccccc2CN(C)C)ccc2[nH]ccc12,5.619788758288394
433,CHEMBL4849429,2400.0,nM,CC1(C)C[C@@H](Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC[C@H]1O,5.619788758288394
434,CHEMBL151823,2600.0,nM,O=C(OCC(Cc1ccc(O)cc1)NS(=O)(=O)c1ccc2ccccc2c1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1,5.585026652029182
435,CHEMBL316239,2600.0,nM,NC[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,5.585026652029182
436,CHEMBL91959,2800.0,nM,CN1CCN(C[C@@H]2CCn3cc(c4ccccc43)C3=C(C(=O)NC3=O)c3cn(c4ccccc34)CCO2)CC1,5.552841968657781
437,CHEMBL34241,3000.0,nM,CC(=O)c1c(O)c(C)c(O)c(Cc2c(O)c3c(c(C(=O)/C=C/c4ccccc4)c2O)OC(C)(C)C=C3)c1O,5.522878745280337
438,CHEMBL1079903,3300.0,nM,CCN(CC)S(=O)(=O)c1ccc(/C=C/c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)cc1,5.481486060122112
439,CHEMBL256739,3300.0,nM,CCc1c(Nc2c(C#N)cnc3sc(-c4ccccc4)cc23)ccc2[nH]ccc12,5.481486060122112
440,CHEMBL419866,3300.0,nM,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCO[C@H](CN1CCCC1)CCn1cc2c2ccccc21,5.481486060122112
441,CHEMBL585681,3500.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccccc2)ccc2c1ccn2C,5.455931955649724
442,CHEMBL306883,3800.0,nM,CN1C2CCC1C(NC(=O)c1ccc(O)cc1)C(OC(=O)c1cc(O)c(C(=O)c3c(O)cccc3C(=O)O)c(O)c1)C2,5.42021640338319
443,CHEMBL305718,4000.0,nM,O=C(N[C@@H]1CS(=O)(=O)CCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,5.3979400086720375
444,CHEMBL303205,4000.0,nM,O=C(N[C@H]1CS(=O)(=O)CCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,5.3979400086720375
445,CHEMBL476150,4100.0,nM,Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)N4CCOCC4)cc23)ccc2[nH]ccc12,5.3872161432802645
446,CHEMBL291975,4200.0,nM,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccc5)C4)c4ccccc34)C(=O)NC2=O)c2ccccc21,5.376750709602099
447,CHEMBL4878146,4200.0,nM,N#Cc1cnc(NCc2ccccc2C(F)(F)F)cc1N[C@H]1C[C@@H](C(N)=O)C1,5.376750709602099
448,CHEMBL4878438,4200.0,nM,N#Cc1cnc(NCc2cnccc2C(F)(F)F)cc1NC[C@H]1C[C@@H](O)C1,5.376750709602099
449,CHEMBL146846,4200.0,nM,Cc1ccc(S(=O)(=O)N2CCC[C@@H](OC(=O)c3cc(O)c(C(=O)c4c(O)cccc4C(=O)O)c(O)c3)[C@H](NC(=O)c3ccc(O)cc3)C2)cc1,5.376750709602099
450,CHEMBL4873647,4400.0,nM,CC(F)(F)COc1ncncc1CNc1ncc(C#N)c(N[C@@H]2CC[C@H](O)C(C)(C)C2)n1,5.356547323513812
451,CHEMBL293991,4400.0,nM,NCCCn1ccc2c(-c3ccnc(Nc4cccc(OC(F)(F)C(F)F)c4)n3)cccc21,5.356547323513812
452,CHEMBL55890,4400.0,nM,O=C(N[C@@H]1CCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2NC(=O)C(F)(F)F)c(O)c1)c1ccc(O)cc1,5.356547323513812
453,CHEMBL1079567,4400.0,nM,Cc1ncc(C#N)c(Nc2ccc3[nH]ccc3c2C)c1/C=C/c1ccc(S(=O)(=O)N2CCN(C)CC2)cc1,5.356547323513812
454,CHEMBL4849864,4500.0,nM,CC1(C)[C@@H](Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)C[C@H]1C(N)=O,5.346787486224656
455,CHEMBL4858037,4500.0,nM,CC1(C)[C@H](O)C[C@H]1Nc1nc(NCc2cnccc2C(F)(F)F)ncc1C#N,5.346787486224656
456,CHEMBL4872717,4500.0,nM,N#Cc1cnc(NCc2cnccc2C(F)(F)F)cc1N[C@H]1CC[C@@H](O)CC1,5.346787486224656
457,CHEMBL4861789,4500.0,nM,N#Cc1cnc(NCc2ccccc2C(F)(F)F)cc1N[C@H]1CC[C@@H](O)CC1,5.346787486224656
458,CHEMBL4873755,5000.0,nM,CO[C@H]1CC[C@@H](Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC1,5.301029995663981
459,CHEMBL4853079,5000.0,nM,N#Cc1cnc(NCc2cnccc2C(F)(F)F)cc1NCC1CCOCC1,5.301029995663981
460,CHEMBL4864053,5000.0,nM,CO[C@H]1CC[C@@H](CNc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC1,5.301029995663981
461,CHEMBL4874653,5500.0,nM,N#Cc1cnc(NCc2cnccc2C(F)(F)F)cc1N[C@H]1CC[C@@H](n2cncn2)CC1,5.259637310505756
462,CHEMBL300549,6000.0,nM,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccc5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,5.221848749616356
463,CHEMBL383264,6100.0,nM,N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12,5.214670164989233
464,CHEMBL4870017,6500.0,nM,N#Cc1cnc(NCc2cnccc2C(F)(F)F)cc1N[C@H]1CC[C@H](O)CC1,5.187086643357144
465,CHEMBL293805,7000.0,nM,Cn1cc(C2=C(c3cn(C4CCN(C(=O)OC(C)(C)C)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,5.154901959985743
466,CHEMBL1079745,7100.0,nM,Cc1ncc(C#N)c(Nc2ccc3[nH]ccc3c2C)c1/C=C/c1ccc(S(=O)(=O)N2CCCC2)cc1,5.1487416512809245
467,CHEMBL328229,7800.0,nM,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCO[C@H](CNCc1ccccc1)CCn1cc2c2ccccc21,5.107905397309519
468,CHEMBL4875806,8500.0,nM,CC1(C)[C@H](O)C[C@@H]1Nc1nc(NCc2cnccc2C(F)(F)F)ncc1C#N,5.070581074285707
469,CHEMBL1079376,9400.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(S(=O)(=O)N(C(C)C)C(C)C)cc2)ccc2[nH]ccc12,5.026872146400301
470,CHEMBL4861249,9800.0,nM,N#Cc1cnc(NCc2cnccc2C(F)(F)F)cc1NC1CCOCC1,5.008773924307505
471,CHEMBL576233,10000.0,nM,CN(c1ccc2[nH]ccc2c1)c1c(C#N)cncc1/C=C/c1ccccc1,5.0
472,CHEMBL1929238,15000.0,nM,CN(C)CCN1CCN(C(=O)c2cc(C(C)(C)C)sc2NC(=O)Nc2cccc(Cl)c2Cl)CCC1=O,4.823908740944319
